PLOSPaperID,round,decision_date,response_date,duration_days,stage_type
pone.0227441,0,2019-10-22,2019-12-12,51,author_revision
pone.0227442,0,2019-11-04,2019-11-19,15,author_revision
pone.0227444,0,2019-09-18,2019-12-11,84,author_revision
pone.0227445,0,2019-10-02,2019-11-24,53,author_revision
pone.0227450,0,2019-08-22,2019-11-14,84,author_revision
pone.0227454,0,2019-09-11,2019-10-25,44,author_revision
pone.0227457,0,2019-10-15,2019-11-27,43,author_revision
pone.0227458,0,2019-10-08,2019-11-25,48,author_revision
pone.0227458,1,2019-12-04,2019-12-10,6,author_revision
pone.0227460,0,2019-09-25,2019-12-05,71,author_revision
pone.0227462,0,2020-02-19,2020-04-06,47,author_revision
pone.0227462,1,2020-06-29,2020-08-05,37,author_revision
pone.0227462,2,2020-10-27,2020-11-11,15,author_revision
pone.0227462,3,2020-11-25,2020-11-30,5,author_revision
pone.0227463,0,2020-01-20,2020-03-04,44,author_revision
pone.0227466,0,2020-04-27,2020-06-04,38,author_revision
pone.0227466,1,2020-06-17,2020-06-24,7,author_revision
pone.0227468,0,2020-02-11,2020-03-16,34,author_revision
pone.0227468,1,2020-04-14,2020-05-21,37,author_revision
pone.0227469,0,2020-02-21,2020-03-23,31,author_revision
pone.0227469,1,2020-04-02,2020-05-03,31,author_revision
pone.0227469,2,2020-07-01,2020-07-13,12,author_revision
pone.0227469,3,2020-07-23,2020-07-27,4,author_revision
pone.0227472,0,2019-11-27,2019-12-12,15,author_revision
pone.0227473,0,2019-11-25,2019-12-09,14,author_revision
pone.0227482,0,2019-08-16,2019-09-27,42,author_revision
pone.0227482,1,2019-11-26,2019-11-27,1,author_revision
pone.0227486,0,2019-11-11,2019-12-17,36,author_revision
pone.0227497,0,2019-07-24,2019-08-13,20,author_revision
pone.0227497,1,2019-11-08,2019-11-13,5,author_revision
pone.0227502,0,2019-10-08,2019-11-18,41,author_revision
pone.0227505,0,2019-11-04,2019-11-16,12,author_revision
pone.0227506,0,2019-11-07,2019-12-18,41,author_revision
pone.0227507,0,2019-10-29,2019-12-05,37,author_revision
pone.0227508,0,2019-10-28,2019-11-06,9,author_revision
pone.0227508,1,2019-12-17,2019-12-18,1,author_revision
pone.0227512,0,2019-07-29,2019-11-29,123,author_revision
pone.0227512,1,2019-12-05,2019-12-19,14,author_revision
pone.0227513,0,2019-10-02,2019-11-06,35,author_revision
pone.0227514,0,2019-10-03,2019-10-11,8,author_revision
pone.0227514,1,2019-11-11,2019-11-17,6,author_revision
pone.0227514,2,2019-12-05,2019-12-13,8,author_revision
pone.0227516,0,2019-10-04,2019-11-12,39,author_revision
pone.0227518,0,2019-08-22,2019-10-31,70,author_revision
pone.0227523,0,2020-03-02,2020-03-25,23,author_revision
pone.0227523,1,2020-04-17,2020-04-18,1,author_revision
pone.0227524,0,2020-01-24,2020-02-03,10,author_revision
pone.0227528,0,2020-04-27,2020-05-29,32,author_revision
