pmid,pmc,publisher-id,doi,File,other,pii
17545196,PMC1933245,,10.1093/nar/gkm381,PMC001xxxxxx/PMC1933245.xml,,
17526514,PMC1933246,,10.1093/nar/gkm364,PMC001xxxxxx/PMC1933246.xml,,
17584786,PMC1933247,,10.1093/nar/gkm469,PMC001xxxxxx/PMC1933247.xml,,
17599070,PMC1933393,,10.1038/sj.emboj.7601761,PMC001xxxxxx/PMC1933393.xml,,7601761
17581628,PMC1933402,,10.1038/sj.emboj.7601771,PMC001xxxxxx/PMC1933402.xml,,7601771
16260498,PMC1934410,200506082,10.1083/jcb.200506082,PMC001xxxxxx/PMC1934410.xml,,
17576684,PMC1934988,,10.1093/nar/gkm389,PMC001xxxxxx/PMC1934988.xml,,
17576683,PMC1934989,,10.1093/nar/gkm395,PMC001xxxxxx/PMC1934989.xml,,
17576681,PMC1934990,,10.1093/nar/gkm402,PMC001xxxxxx/PMC1934990.xml,,
17576679,PMC1934991,,10.1093/nar/gkm411,PMC001xxxxxx/PMC1934991.xml,,
17576677,PMC1934992,,10.1093/nar/gkm416,PMC001xxxxxx/PMC1934992.xml,,
17576676,PMC1934993,,10.1093/nar/gkm417,PMC001xxxxxx/PMC1934993.xml,,
17584792,PMC1934994,,10.1093/nar/gkm418,PMC001xxxxxx/PMC1934994.xml,,
17584789,PMC1934995,,10.1093/nar/gkm428,PMC001xxxxxx/PMC1934995.xml,,
17576694,PMC1934996,,10.1093/nar/gkm432,PMC001xxxxxx/PMC1934996.xml,,
17576693,PMC1934997,,10.1093/nar/gkm435,PMC001xxxxxx/PMC1934997.xml,,
17576692,PMC1934998,,10.1093/nar/gkm436,PMC001xxxxxx/PMC1934998.xml,,
17576691,PMC1934999,,10.1093/nar/gkm437,PMC001xxxxxx/PMC1934999.xml,,
17576690,PMC1935000,,10.1093/nar/gkm439,PMC001xxxxxx/PMC1935000.xml,,
17576689,PMC1935001,,10.1093/nar/gkm443,PMC001xxxxxx/PMC1935001.xml,,
17576688,PMC1935002,,10.1093/nar/gkm444,PMC001xxxxxx/PMC1935002.xml,,
17580311,PMC1935003,,10.1093/nar/gkm447,PMC001xxxxxx/PMC1935003.xml,,
17576674,PMC1935004,,10.1093/nar/gkm448,PMC001xxxxxx/PMC1935004.xml,,
17576672,PMC1935005,,10.1093/nar/gkm450,PMC001xxxxxx/PMC1935005.xml,,
17576671,PMC1935006,,10.1093/nar/gkm451,PMC001xxxxxx/PMC1935006.xml,,
17576670,PMC1935007,,10.1093/nar/gkm453,PMC001xxxxxx/PMC1935007.xml,,
17576669,PMC1935008,,10.1093/nar/gkm454,PMC001xxxxxx/PMC1935008.xml,,
17576668,PMC1935009,,10.1093/nar/gkm456,PMC001xxxxxx/PMC1935009.xml,,
17576667,PMC1935010,,10.1093/nar/gkm457,PMC001xxxxxx/PMC1935010.xml,,
17584787,PMC1935011,,10.1093/nar/gkm458,PMC001xxxxxx/PMC1935011.xml,,
17576666,PMC1935012,,10.1093/nar/gkm460,PMC001xxxxxx/PMC1935012.xml,,
17586820,PMC1935013,,10.1093/nar/gkm461,PMC001xxxxxx/PMC1935013.xml,,
17586819,PMC1935014,,10.1093/nar/gkm462,PMC001xxxxxx/PMC1935014.xml,,
17576665,PMC1935015,,10.1093/nar/gkm463,PMC001xxxxxx/PMC1935015.xml,,
17586818,PMC1935016,,10.1093/nar/gkm465,PMC001xxxxxx/PMC1935016.xml,,
17576664,PMC1935017,,10.1093/nar/gkm470,PMC001xxxxxx/PMC1935017.xml,,
17584785,PMC1935018,,10.1093/nar/gkm476,PMC001xxxxxx/PMC1935018.xml,,
17584784,PMC1935019,,10.1093/nar/gkm480,PMC001xxxxxx/PMC1935019.xml,,
17626049,PMC1935020,,10.1093/nar/gkm486,PMC001xxxxxx/PMC1935020.xml,,
17617645,PMC1935021,,10.1093/nar/gkm490,PMC001xxxxxx/PMC1935021.xml,,
16216927,PMC1936436,200503014,10.1083/jcb.200503014,PMC001xxxxxx/PMC1936436.xml,,
17255353,PMC1939810,2006/064170,10.1182/blood-2006-12-064170,PMC001xxxxxx/PMC1939810.xml,,
17456724,PMC1939906,2006/057232,10.1182/blood-2006-11-057232,PMC001xxxxxx/PMC1939906.xml,,
,PMC1942172,,,PMC001xxxxxx/PMC1942172.xml,,
,PMC1942173,,,PMC001xxxxxx/PMC1942173.xml,,
17876370,PMC1942174,,,PMC001xxxxxx/PMC1942174.xml,,
17876371,PMC1942175,,,PMC001xxxxxx/PMC1942175.xml,,
,PMC1942176,,,PMC001xxxxxx/PMC1942176.xml,,
17876373,PMC1942177,,,PMC001xxxxxx/PMC1942177.xml,,
17876372,PMC1942178,,,PMC001xxxxxx/PMC1942178.xml,,
17876374,PMC1942179,,,PMC001xxxxxx/PMC1942179.xml,,
18170928,PMC1942180,,,PMC001xxxxxx/PMC1942180.xml,,
17667950,PMC1943423,,10.1038/msb4100166,PMC001xxxxxx/PMC1943423.xml,,msb4100166
17667949,PMC1943424,,10.1038/msb4100168,PMC001xxxxxx/PMC1943424.xml,,msb4100168
17667951,PMC1943425,,10.1038/msb4100170,PMC001xxxxxx/PMC1943425.xml,,msb4100170
17667953,PMC1943426,,10.1038/msb4100171,PMC001xxxxxx/PMC1943426.xml,,msb4100171
17667952,PMC1943427,,10.1038/msb4100172,PMC001xxxxxx/PMC1943427.xml,,msb4100172
17690686,PMC1948075,,10.1038/sj.emboj.7601827,PMC001xxxxxx/PMC1948075.xml,,7601827
17710201,PMC1948845,,10.1093/scan/nsm009,PMC001xxxxxx/PMC1948845.xml,,
17625511,PMC1949037,,10.1038/msb4100162,PMC001xxxxxx/PMC1949037.xml,,msb4100162
17721441,PMC1950328,,10.1038/sj.embor.7401046,PMC001xxxxxx/PMC1950328.xml,,7401046
8426105,PMC1950463,93147716,,PMC001xxxxxx/PMC1950463.xml,,
16785324,PMC1950482,200511140,10.1083/jcb.200511140,PMC001xxxxxx/PMC1950482.xml,,
17606462,PMC1950529,,10.1093/nar/gkm507,PMC001xxxxxx/PMC1950529.xml,,
17626048,PMC1950530,,10.1093/nar/gkm492,PMC001xxxxxx/PMC1950530.xml,,
17626050,PMC1950531,,10.1093/nar/gkm485,PMC001xxxxxx/PMC1950531.xml,,
17617639,PMC1950532,,10.1093/nar/gkm281,PMC001xxxxxx/PMC1950532.xml,,
17586815,PMC1950533,,10.1093/nar/gkm474,PMC001xxxxxx/PMC1950533.xml,,
17626052,PMC1950534,,10.1093/nar/gkm473,PMC001xxxxxx/PMC1950534.xml,,
17586816,PMC1950535,,10.1093/nar/gkm468,PMC001xxxxxx/PMC1950535.xml,,
17591613,PMC1950536,,10.1093/nar/gkm483,PMC001xxxxxx/PMC1950536.xml,,
17617644,PMC1950537,,10.1093/nar/gkm506,PMC001xxxxxx/PMC1950537.xml,,
17626044,PMC1950538,,10.1093/nar/gkm519,PMC001xxxxxx/PMC1950538.xml,,
17591615,PMC1950539,,10.1093/nar/gkm331,PMC001xxxxxx/PMC1950539.xml,,
17626046,PMC1950540,,10.1093/nar/gkm516,PMC001xxxxxx/PMC1950540.xml,,
17586813,PMC1950541,,10.1093/nar/gkm477,PMC001xxxxxx/PMC1950541.xml,,
17626045,PMC1950542,,10.1093/nar/gkm517,PMC001xxxxxx/PMC1950542.xml,,
17617641,PMC1950543,,10.1093/nar/gkm512,PMC001xxxxxx/PMC1950543.xml,,
17621583,PMC1950544,,10.1093/nar/gkm496,PMC001xxxxxx/PMC1950544.xml,,
17591616,PMC1950545,,10.1093/nar/gkm204,PMC001xxxxxx/PMC1950545.xml,,
17604307,PMC1950546,,10.1093/nar/gkm494,PMC001xxxxxx/PMC1950546.xml,,
17621584,PMC1950547,,10.1093/nar/gkm487,PMC001xxxxxx/PMC1950547.xml,,
17604309,PMC1950548,,10.1093/nar/gkm441,PMC001xxxxxx/PMC1950548.xml,,
17596268,PMC1950549,,10.1093/nar/gkm414,PMC001xxxxxx/PMC1950549.xml,,
17586812,PMC1950550,,10.1093/nar/gkm481,PMC001xxxxxx/PMC1950550.xml,,
17604308,PMC1950551,,10.1093/nar/gkm491,PMC001xxxxxx/PMC1950551.xml,,
17617642,PMC1950552,,10.1093/nar/gkm511,PMC001xxxxxx/PMC1950552.xml,,
17617638,PMC1950553,,10.1093/nar/gkm455,PMC001xxxxxx/PMC1950553.xml,,
17591614,PMC1950554,,10.1093/nar/gkm482,PMC001xxxxxx/PMC1950554.xml,,
17617640,PMC1950555,,10.1093/nar/gkm513,PMC001xxxxxx/PMC1950555.xml,,
17617643,PMC1950556,,10.1093/nar/gkm509,PMC001xxxxxx/PMC1950556.xml,,
17488845,PMC1950557,,10.1093/nar/gkm230,PMC001xxxxxx/PMC1950557.xml,,
17626051,PMC1950558,,10.1093/nar/gkm479,PMC001xxxxxx/PMC1950558.xml,,
17703193,PMC1950726,,10.1038/sj.emboj.7601821,PMC001xxxxxx/PMC1950726.xml,,7601821
17703189,PMC1950727,,10.1038/sj.emboj.7601830,PMC001xxxxxx/PMC1950727.xml,,7601830
17660751,PMC1952216,,10.1038/sj.emboj.7601785,PMC001xxxxxx/PMC1952216.xml,,7601785
17660750,PMC1952217,,10.1038/sj.emboj.7601793,PMC001xxxxxx/PMC1952217.xml,,7601793
15939792,PMC1952536,20041419,10.1084/jem.20041419,PMC001xxxxxx/PMC1952536.xml,,
17762866,PMC1964751,,10.1038/sj.emboj.7601837,PMC001xxxxxx/PMC1964751.xml,,7601837
17716670,PMC1964784,S0014-5793(07)00858-7,10.1016/j.febslet.2007.07.077,PMC001xxxxxx/PMC1964784.xml,,
17700541,PMC1964800,,10.1038/msb4100173,PMC001xxxxxx/PMC1964800.xml,,msb4100173
17700540,PMC1964801,,10.1038/msb4100174,PMC001xxxxxx/PMC1964801.xml,,msb4100174
1588273,PMC1974839,92268789,,PMC001xxxxxx/PMC1974839.xml,,
17848981,PMC1975775,ijbsv03p0365,,PMC001xxxxxx/PMC1975775.xml,,
17339382,PMC1976266,200702075,10.1083/jcb.200702075,PMC001xxxxxx/PMC1976266.xml,,
17626047,PMC1976268,,10.1093/nar/gkm497,PMC001xxxxxx/PMC1976268.xml,,
17670799,PMC1976432,,10.1093/nar/gkm562,PMC001xxxxxx/PMC1976432.xml,,
17660189,PMC1976433,,10.1093/nar/gkm135,PMC001xxxxxx/PMC1976433.xml,,
17652324,PMC1976434,,10.1093/nar/gkm545,PMC001xxxxxx/PMC1976434.xml,,
17670796,PMC1976435,,10.1093/nar/gkm528,PMC001xxxxxx/PMC1976435.xml,,
17652323,PMC1976436,,10.1093/nar/gkm546,PMC001xxxxxx/PMC1976436.xml,,
,PMC1976437,,10.1093/nar/gkm399,PMC001xxxxxx/PMC1976437.xml,,
17670795,PMC1976438,,10.1093/nar/gkm531,PMC001xxxxxx/PMC1976438.xml,,
17686788,PMC1976439,,10.1093/nar/gkm564,PMC001xxxxxx/PMC1976439.xml,,
17626042,PMC1976440,,10.1093/nar/gkm514,PMC001xxxxxx/PMC1976440.xml,,
17652322,PMC1976441,,10.1093/nar/gkm442,PMC001xxxxxx/PMC1976441.xml,,
17670794,PMC1976442,,10.1093/nar/gkm532,PMC001xxxxxx/PMC1976442.xml,,
17686787,PMC1976443,,10.1093/nar/gkm565,PMC001xxxxxx/PMC1976443.xml,,
17636050,PMC1976444,,10.1093/nar/gkm515,PMC001xxxxxx/PMC1976444.xml,,
17626041,PMC1976445,,10.1093/nar/gkm386,PMC001xxxxxx/PMC1976445.xml,,
17636311,PMC1976446,,10.1093/nar/gkm533,PMC001xxxxxx/PMC1976446.xml,,
17670798,PMC1976447,,10.1093/nar/gkm566,PMC001xxxxxx/PMC1976447.xml,,
17686789,PMC1976448,,10.1093/nar/gkm549,PMC001xxxxxx/PMC1976448.xml,,
17675302,PMC1976449,,10.1093/nar/gkm570,PMC001xxxxxx/PMC1976449.xml,,
17660193,PMC1976450,,10.1093/nar/gkm535,PMC001xxxxxx/PMC1976450.xml,,
17670797,PMC1976451,,10.1093/nar/gkm478,PMC001xxxxxx/PMC1976451.xml,,
17636049,PMC1976452,,10.1093/nar/gkm520,PMC001xxxxxx/PMC1976452.xml,,
17666409,PMC1976453,,10.1093/nar/gkm568,PMC001xxxxxx/PMC1976453.xml,,
17652327,PMC1976454,,10.1093/nar/gkm518,PMC001xxxxxx/PMC1976454.xml,,
17675301,PMC1976455,,10.1093/nar/gkm571,PMC001xxxxxx/PMC1976455.xml,,
17670800,PMC1976456,,10.1093/nar/gkm521,PMC001xxxxxx/PMC1976456.xml,,
17652321,PMC1976457,,10.1093/nar/gkm504,PMC001xxxxxx/PMC1976457.xml,,
17626043,PMC1976458,,10.1093/nar/gkm522,PMC001xxxxxx/PMC1976458.xml,,
17652326,PMC1976459,,10.1093/nar/gkm498,PMC001xxxxxx/PMC1976459.xml,,
17652325,PMC1976460,,10.1093/nar/gkm540,PMC001xxxxxx/PMC1976460.xml,,
17636314,PMC1976461,,10.1093/nar/gkm523,PMC001xxxxxx/PMC1976461.xml,,
17660192,PMC1976462,,10.1093/nar/gkm539,PMC001xxxxxx/PMC1976462.xml,,
17675303,PMC1976463,,10.1093/nar/gkm557,PMC001xxxxxx/PMC1976463.xml,,
17660191,PMC1976464,,10.1093/nar/gkm542,PMC001xxxxxx/PMC1976464.xml,,
17686785,PMC1976465,,10.1093/nar/gkm575,PMC001xxxxxx/PMC1976465.xml,,
17636313,PMC1976466,,10.1093/nar/gkm525,PMC001xxxxxx/PMC1976466.xml,,
17644816,PMC1976467,,10.1093/nar/gkm420,PMC001xxxxxx/PMC1976467.xml,,
17636051,PMC1976468,,10.1093/nar/gkm510,PMC001xxxxxx/PMC1976468.xml,,
17660190,PMC1976469,,10.1093/nar/gkm543,PMC001xxxxxx/PMC1976469.xml,,
17636312,PMC1976470,,10.1093/nar/gkm526,PMC001xxxxxx/PMC1976470.xml,,
17308678,PMC1978068,b615329a,10.1039/b615329a,PMC001xxxxxx/PMC1978068.xml,,
17965771,PMC1978226,,10.1093/ecam/nel100,PMC001xxxxxx/PMC1978226.xml,,
17965757,PMC1978227,,10.1093/ecam/nel079,PMC001xxxxxx/PMC1978227.xml,,
17965756,PMC1978228,,10.1093/ecam/nem092,PMC001xxxxxx/PMC1978228.xml,,
17965758,PMC1978229,,10.1093/ecam/nem021,PMC001xxxxxx/PMC1978229.xml,,
17965764,PMC1978230,,10.1093/ecam/nel097,PMC001xxxxxx/PMC1978230.xml,,
17965768,PMC1978231,,10.1093/ecam/nel070,PMC001xxxxxx/PMC1978231.xml,,
,PMC1978232,,10.1093/ecam/nem072,PMC001xxxxxx/PMC1978232.xml,,
17965770,PMC1978233,,10.1093/ecam/nel101,PMC001xxxxxx/PMC1978233.xml,,
17965765,PMC1978234,,10.1093/ecam/nel098,PMC001xxxxxx/PMC1978234.xml,,
17965767,PMC1978235,,10.1093/ecam/nel102,PMC001xxxxxx/PMC1978235.xml,,
17965759,PMC1978236,,10.1093/ecam/nem005,PMC001xxxxxx/PMC1978236.xml,,
17965762,PMC1978237,,10.1093/ecam/nel087,PMC001xxxxxx/PMC1978237.xml,,
17965761,PMC1978238,,10.1093/ecam/nem011,PMC001xxxxxx/PMC1978238.xml,,
,PMC1978239,,10.1093/ecam/nem023,PMC001xxxxxx/PMC1978239.xml,,
17965769,PMC1978240,,10.1093/ecam/nel084,PMC001xxxxxx/PMC1978240.xml,,
17965766,PMC1978241,,10.1093/ecam/nel099,PMC001xxxxxx/PMC1978241.xml,,
17965763,PMC1978242,,10.1093/ecam/nel093,PMC001xxxxxx/PMC1978242.xml,,
17965760,PMC1978243,,10.1093/ecam/nem009,PMC001xxxxxx/PMC1978243.xml,,
17272296,PMC1994778,,10.1093/nar/gkl730,PMC001xxxxxx/PMC1994778.xml,,
17259215,PMC1994780,,10.1093/nar/gkl1123,PMC001xxxxxx/PMC1994780.xml,,
17264125,PMC1994781,,10.1093/nar/gkl1160,PMC001xxxxxx/PMC1994781.xml,,
,PMC1994792,,,PMC001xxxxxx/PMC1994792.xml,,
17940628,PMC1994793,,,PMC001xxxxxx/PMC1994793.xml,,
17940620,PMC1994794,,,PMC001xxxxxx/PMC1994794.xml,,
17940622,PMC1994795,,,PMC001xxxxxx/PMC1994795.xml,,
17940626,PMC1994796,,,PMC001xxxxxx/PMC1994796.xml,,
17940624,PMC1994797,,,PMC001xxxxxx/PMC1994797.xml,,
17940621,PMC1994798,,,PMC001xxxxxx/PMC1994798.xml,,
17940618,PMC1994799,,,PMC001xxxxxx/PMC1994799.xml,,
,PMC1994800,,,PMC001xxxxxx/PMC1994800.xml,,
17940632,PMC1994801,,,PMC001xxxxxx/PMC1994801.xml,,
17940619,PMC1994802,,,PMC001xxxxxx/PMC1994802.xml,,
17940625,PMC1994803,,,PMC001xxxxxx/PMC1994803.xml,,
17940629,PMC1994804,,,PMC001xxxxxx/PMC1994804.xml,,
17940627,PMC1994805,,,PMC001xxxxxx/PMC1994805.xml,,
17940631,PMC1994806,,,PMC001xxxxxx/PMC1994806.xml,,
17940623,PMC1994807,,,PMC001xxxxxx/PMC1994807.xml,,
17940630,PMC1994808,,,PMC001xxxxxx/PMC1994808.xml,,
15630135,PMC1995445,20040989,10.1084/jem.20040989,PMC001xxxxxx/PMC1995445.xml,,
16923851,PMC1997281,20060420,10.1084/jem.20060420,PMC001xxxxxx/PMC1997281.xml,,
17653794,PMC1998873,9037,10.1007/s00335-007-9037-1,PMC001xxxxxx/PMC1998873.xml,,
17653589,PMC1998874,9040,10.1007/s00335-007-9040-6,PMC001xxxxxx/PMC1998874.xml,,
17619104,PMC1998875,9029,10.1007/s00335-007-9029-1,PMC001xxxxxx/PMC1998875.xml,,
17514509,PMC1998876,9014,10.1007/s00335-007-9014-8,PMC001xxxxxx/PMC1998876.xml,,
17653793,PMC1998877,9041,10.1007/s00335-007-9041-5,PMC001xxxxxx/PMC1998877.xml,,
17629745,PMC1998879,9034,10.1007/s00335-007-9034-4,PMC001xxxxxx/PMC1998879.xml,,
17668265,PMC1998880,9043,10.1007/s00335-007-9043-3,PMC001xxxxxx/PMC1998880.xml,,
17557180,PMC1998882,9008,10.1007/s00335-007-9008-6,PMC001xxxxxx/PMC1998882.xml,,
17557179,PMC1998883,9017,10.1007/s00335-007-9017-5,PMC001xxxxxx/PMC1998883.xml,,
17514510,PMC1998884,9011,10.1007/s00335-007-9011-y,PMC001xxxxxx/PMC1998884.xml,,
17668264,PMC1998886,9044,10.1007/s00335-007-9044-2,PMC001xxxxxx/PMC1998886.xml,,
17566825,PMC1998887,9027,10.1007/s00335-007-9027-3,PMC001xxxxxx/PMC1998887.xml,,
17674098,PMC1998888,9045,10.1007/s00335-007-9045-1,PMC001xxxxxx/PMC1998888.xml,,
17653795,PMC1998891,9030,10.1007/s00335-007-9030-8,PMC001xxxxxx/PMC1998891.xml,,
17190901,PMC1999407,200609659,10.1085/jgp.200609659,PMC001xxxxxx/PMC1999407.xml,,
