pmid,pmc,doi,File,publisher-id,pii,other
15579208,PMC539349,10.1186/1471-2385-4-3,PMC000xxxxxx/PMC539349.xml,1471-2385-4-3,,
15598345,PMC539350,10.1186/1471-2458-4-61,PMC000xxxxxx/PMC539350.xml,1471-2458-4-61,,
15579210,PMC539351,10.1186/1472-6807-4-10,PMC000xxxxxx/PMC539351.xml,1472-6807-4-10,,
15571634,PMC539352,10.1186/1471-2105-5-186,PMC000xxxxxx/PMC539352.xml,1471-2105-5-186,,
15588317,PMC539353,10.1186/1471-2105-5-195,PMC000xxxxxx/PMC539353.xml,1471-2105-5-195,,
15588309,PMC539354,10.1186/1471-2377-4-23,PMC000xxxxxx/PMC539354.xml,1471-2377-4-23,,
15588324,PMC539355,10.1186/1471-2393-4-25,PMC000xxxxxx/PMC539355.xml,1471-2393-4-25,,
15596018,PMC539356,10.1186/1471-230X-4-31,PMC000xxxxxx/PMC539356.xml,1471-230X-4-31,,
15598342,PMC539357,10.1186/1471-2164-5-95,PMC000xxxxxx/PMC539357.xml,1471-2164-5-95,,
15603587,PMC539358,10.1186/1472-6769-4-2,PMC000xxxxxx/PMC539358.xml,1472-6769-4-2,,
15588333,PMC539359,10.1186/1472-6882-4-19,PMC000xxxxxx/PMC539359.xml,1472-6882-4-19,,
15588332,PMC539360,10.1186/1472-6947-4-22,PMC000xxxxxx/PMC539360.xml,1472-6947-4-22,,
15555067,PMC539361,10.1186/1475-2867-4-7,PMC000xxxxxx/PMC539361.xml,1475-2867-4-7,,
15588308,PMC543443,10.1186/1477-7525-2-70,PMC000xxxxxx/PMC543443.xml,1477-7525-2-70,,
15546485,PMC543444,10.1186/1476-0711-3-25,PMC000xxxxxx/PMC543444.xml,1476-0711-3-25,,
15538950,PMC543445,10.1186/1478-7954-2-10,PMC000xxxxxx/PMC543445.xml,1478-7954-2-10,,
15563375,PMC543446,10.1186/1742-4690-1-40,PMC000xxxxxx/PMC543446.xml,1742-4690-1-40,,
15588301,PMC543447,10.1186/1477-7819-2-44,PMC000xxxxxx/PMC543447.xml,1477-7819-2-44,,
15585060,PMC543448,10.1186/1478-4491-2-16,PMC000xxxxxx/PMC543448.xml,1478-4491-2-16,,
15588319,PMC543449,10.1186/1465-9921-5-28,PMC000xxxxxx/PMC543449.xml,1465-9921-5-28,,
15588294,PMC543450,10.1186/1743-422X-1-13,PMC000xxxxxx/PMC543450.xml,1743-422X-1-13,,
15588289,PMC543451,10.1186/1475-2891-3-21,PMC000xxxxxx/PMC543451.xml,1475-2891-3-21,,
15588304,PMC543452,10.1186/1476-511X-3-27,PMC000xxxxxx/PMC543452.xml,1476-511X-3-27,,
15588305,PMC543453,10.1186/1476-7120-2-27,PMC000xxxxxx/PMC543453.xml,1476-7120-2-27,,
15598346,PMC543454,10.1186/1477-5956-2-8,PMC000xxxxxx/PMC543454.xml,1477-5956-2-8,,
15588302,PMC543455,10.1186/1476-072X-3-30,PMC000xxxxxx/PMC543455.xml,1476-072X-3-30,,
15453916,PMC543456,10.1186/1471-2148-4-35,PMC000xxxxxx/PMC543456.xml,1471-2148-4-35,,
15610564,PMC543457,10.1186/1471-2164-5-98,PMC000xxxxxx/PMC543457.xml,1471-2164-5-98,,
15588298,PMC543458,10.1186/1471-2105-5-193,PMC000xxxxxx/PMC543458.xml,1471-2105-5-193,,
15598349,PMC543459,10.1186/1475-2832-3-15,PMC000xxxxxx/PMC543459.xml,1475-2832-3-15,,
15603591,PMC543460,10.1186/1471-2105-5-200,PMC000xxxxxx/PMC543460.xml,1471-2105-5-200,,
15647780,PMC543462,10.1371/journal.pmed.0020016,PMC000xxxxxx/PMC543462.xml,,,
15647781,PMC543463,10.1371/journal.pmed.0020018,PMC000xxxxxx/PMC543463.xml,,,
,PMC543464,10.1371/journal.pmed.0020022,PMC000xxxxxx/PMC543464.xml,,,
,PMC543465,10.1371/journal.pmed.0020023,PMC000xxxxxx/PMC543465.xml,,,
15527511,PMC543466,10.1186/1471-230X-4-29,PMC000xxxxxx/PMC543466.xml,1471-230X-4-29,,
15579203,PMC543467,10.1186/1471-2202-5-52,PMC000xxxxxx/PMC543467.xml,1471-2202-5-52,,
15569385,PMC543468,10.1186/1472-6920-4-26,PMC000xxxxxx/PMC543468.xml,1472-6920-4-26,,
15541181,PMC543469,10.1186/1477-7525-2-64,PMC000xxxxxx/PMC543469.xml,1477-7525-2-64,,
15522121,PMC543470,10.1186/1471-2202-5-42,PMC000xxxxxx/PMC543470.xml,1471-2202-5-42,,
15563732,PMC543471,10.1186/1471-2474-5-46,PMC000xxxxxx/PMC543471.xml,1471-2474-5-46,,
15511294,PMC543472,10.1186/1471-2105-5-172,PMC000xxxxxx/PMC543472.xml,1471-2105-5-172,,
15555062,PMC543473,10.1186/1471-2148-4-48,PMC000xxxxxx/PMC543473.xml,1471-2148-4-48,,
15571621,PMC543474,10.1186/1471-2180-4-44,PMC000xxxxxx/PMC543474.xml,1471-2180-4-44,,
,PMC543571,10.1186/1475-925X-3-43,PMC000xxxxxx/PMC543571.xml,1475-925X-3-43,,
15585067,PMC543572,10.1186/1465-9921-5-26,PMC000xxxxxx/PMC543572.xml,1465-9921-5-26,,
15581429,PMC543573,10.1186/1475-2875-3-48,PMC000xxxxxx/PMC543573.xml,1475-2875-3-48,,
15588306,PMC543574,10.1186/1475-2891-3-23,PMC000xxxxxx/PMC543574.xml,1475-2891-3-23,,
15585063,PMC543575,10.1186/1476-069X-3-14,PMC000xxxxxx/PMC543575.xml,1476-069X-3-14,,
15588285,PMC543576,10.1186/1742-4690-1-42,PMC000xxxxxx/PMC543576.xml,1742-4690-1-42,,
15588283,PMC543577,10.1186/1743-7075-1-15,PMC000xxxxxx/PMC543577.xml,1743-7075-1-15,,
15588322,PMC543578,10.1186/1476-511X-3-28,PMC000xxxxxx/PMC543578.xml,1476-511X-3-28,,
15571632,PMC543579,10.1186/1471-2105-5-187,PMC000xxxxxx/PMC543579.xml,1471-2105-5-187,,
15596014,PMC543580,10.1186/1471-2288-4-28,PMC000xxxxxx/PMC543580.xml,1471-2288-4-28,,
15563371,PMC544187,10.1186/1471-2105-5-182,PMC000xxxxxx/PMC544187.xml,1471-2105-5-182,,
15574202,PMC544188,10.1186/1471-2105-5-188,PMC000xxxxxx/PMC544188.xml,1471-2105-5-188,,
15601465,PMC544189,10.1186/1471-2105-5-198,PMC000xxxxxx/PMC544189.xml,1471-2105-5-198,,
15598343,PMC544190,10.1186/1471-2156-5-33,PMC000xxxxxx/PMC544190.xml,1471-2156-5-33,,
15596017,PMC544191,10.1186/1471-2288-4-29,PMC000xxxxxx/PMC544191.xml,1471-2288-4-29,,
15566565,PMC544192,10.1186/1471-2407-4-86,PMC000xxxxxx/PMC544192.xml,1471-2407-4-86,,
15546493,PMC544193,10.1186/1471-2458-4-54,PMC000xxxxxx/PMC544193.xml,1471-2458-4-54,,
15596006,PMC544194,10.1186/1471-2490-4-15,PMC000xxxxxx/PMC544194.xml,1471-2490-4-15,,
15606924,PMC544195,10.1186/1472-6963-4-36,PMC000xxxxxx/PMC544195.xml,1472-6963-4-36,,
15563734,PMC544344,10.1186/1471-2105-5-183,PMC000xxxxxx/PMC544344.xml,1471-2105-5-183,,
15598351,PMC544345,10.1186/1471-2105-5-197,PMC000xxxxxx/PMC544345.xml,1471-2105-5-197,,
15619328,PMC544346,10.1186/1471-2105-5-208,PMC000xxxxxx/PMC544346.xml,1471-2105-5-208,,
15629063,PMC544347,10.1186/1471-2148-5-2,PMC000xxxxxx/PMC544347.xml,1471-2148-5-2,,
15619332,PMC544348,10.1186/1471-230X-4-32,PMC000xxxxxx/PMC544348.xml,1471-230X-4-32,,
15601476,PMC544349,10.1186/1471-2334-4-60,PMC000xxxxxx/PMC544349.xml,1471-2334-4-60,,
15613232,PMC544350,10.1186/1471-2334-4-61,PMC000xxxxxx/PMC544350.xml,1471-2334-4-61,,
15610558,PMC544351,10.1186/1471-2350-5-29,PMC000xxxxxx/PMC544351.xml,1471-2350-5-29,,
15601467,PMC544352,10.1186/1471-2407-4-91,PMC000xxxxxx/PMC544352.xml,1471-2407-4-91,,
15615590,PMC544353,10.1186/1471-2407-4-95,PMC000xxxxxx/PMC544353.xml,1471-2407-4-95,,
15575953,PMC544354,10.1186/1471-2458-4-58,PMC000xxxxxx/PMC544354.xml,1471-2458-4-58,,
15615592,PMC544355,10.1186/1471-2458-4-64,PMC000xxxxxx/PMC544355.xml,1471-2458-4-64,,
15601466,PMC544356,10.1186/1471-2490-4-16,PMC000xxxxxx/PMC544356.xml,1471-2490-4-16,,
15563733,PMC544357,10.1186/1472-6750-4-28,PMC000xxxxxx/PMC544357.xml,1472-6750-4-28,,
15606921,PMC544358,10.1186/1472-6785-4-17,PMC000xxxxxx/PMC544358.xml,1472-6785-4-17,,
15617572,PMC544359,10.1186/1472-6920-4-32,PMC000xxxxxx/PMC544359.xml,1472-6920-4-32,,
15613233,PMC544360,10.1186/1472-6963-4-37,PMC000xxxxxx/PMC544360.xml,1472-6963-4-37,,
15585057,PMC544361,10.1186/1475-9276-3-12,PMC000xxxxxx/PMC544361.xml,1475-9276-3-12,,
15588326,PMC544394,10.1186/1465-9921-5-27,PMC000xxxxxx/PMC544394.xml,1465-9921-5-27,,
15588323,PMC544395,10.1186/1475-2859-3-15,PMC000xxxxxx/PMC544395.xml,1475-2859-3-15,,
15579214,PMC544396,10.1186/1475-2875-3-47,PMC000xxxxxx/PMC544396.xml,1475-2875-3-47,,
15588281,PMC544397,10.1186/1476-4598-3-36,PMC000xxxxxx/PMC544397.xml,1476-4598-3-36,,
15588284,PMC544398,10.1186/1476-9433-3-2,PMC000xxxxxx/PMC544398.xml,1476-9433-3-2,,
15625006,PMC544399,10.1186/1472-6963-4-40,PMC000xxxxxx/PMC544399.xml,1472-6963-4-40,,
15585064,PMC544400,10.1186/1478-4505-2-8,PMC000xxxxxx/PMC544400.xml,1478-4505-2-8,,
15619330,PMC544401,10.1186/1472-6750-4-33,PMC000xxxxxx/PMC544401.xml,1472-6750-4-33,,
15740413,PMC544403,10.1371/journal.pmed.0020039,PMC000xxxxxx/PMC544403.xml,,,
15660151,PMC544540,10.1371/journal.pbio.0030001,PMC000xxxxxx/PMC544540.xml,,,
15660153,PMC544541,10.1371/journal.pbio.0030012,PMC000xxxxxx/PMC544541.xml,,,
15660157,PMC544542,10.1371/journal.pbio.0030017,PMC000xxxxxx/PMC544542.xml,,,
,PMC544543,10.1371/journal.pbio.0030019,PMC000xxxxxx/PMC544543.xml,,,
15660158,PMC544544,10.1371/journal.pbio.0030021,PMC000xxxxxx/PMC544544.xml,,,
,PMC544546,10.1371/journal.pbio.0030023,PMC000xxxxxx/PMC544546.xml,,,
15660159,PMC544547,10.1371/journal.pbio.0030024,PMC000xxxxxx/PMC544547.xml,,,
15660160,PMC544548,10.1371/journal.pbio.0030032,PMC000xxxxxx/PMC544548.xml,,,
,PMC544549,10.1371/journal.pbio.0030036,PMC000xxxxxx/PMC544549.xml,,,
,PMC544550,10.1371/journal.pbio.0030061,PMC000xxxxxx/PMC544550.xml,,,
15660164,PMC544551,10.1371/journal.pbio.0030066,PMC000xxxxxx/PMC544551.xml,,,
,PMC544552,10.1371/journal.pbio.0030075,PMC000xxxxxx/PMC544552.xml,,,
15740411,PMC544553,10.1371/journal.pmed.0020025,PMC000xxxxxx/PMC544553.xml,,,
15696213,PMC544554,10.1371/journal.pmed.0020035,PMC000xxxxxx/PMC544554.xml,,,
15740412,PMC544555,10.1371/journal.pmed.0020036,PMC000xxxxxx/PMC544555.xml,,,
15548328,PMC544556,10.1186/1471-2474-5-44,PMC000xxxxxx/PMC544556.xml,1471-2474-5-44,,
15603592,PMC544557,10.1186/1471-2091-5-18,PMC000xxxxxx/PMC544557.xml,1471-2091-5-18,,
15606920,PMC544558,10.1186/1471-2105-5-204,PMC000xxxxxx/PMC544558.xml,1471-2105-5-204,,
15601469,PMC544559,10.1186/1471-2407-4-92,PMC000xxxxxx/PMC544559.xml,1471-2407-4-92,,
15596016,PMC544560,10.1186/1471-213X-4-15,PMC000xxxxxx/PMC544560.xml,1471-213X-4-15,,
15585058,PMC544561,10.1186/1471-2318-4-11,PMC000xxxxxx/PMC544561.xml,1471-2318-4-11,,
15579206,PMC544562,10.1186/1471-2202-5-49,PMC000xxxxxx/PMC544562.xml,1471-2202-5-49,,
15585065,PMC544563,10.1186/1476-069X-3-13,PMC000xxxxxx/PMC544563.xml,1476-069X-3-13,,
15588315,PMC544564,10.1186/1471-2326-4-6,PMC000xxxxxx/PMC544564.xml,1471-2326-4-6,,
15601468,PMC544565,10.1186/1476-0711-3-26,PMC000xxxxxx/PMC544565.xml,1476-0711-3-26,,
15596019,PMC544566,10.1186/1471-2105-5-196,PMC000xxxxxx/PMC544566.xml,1471-2105-5-196,,
15606911,PMC544567,10.1186/1471-2202-5-58,PMC000xxxxxx/PMC544567.xml,1471-2202-5-58,,
15588279,PMC544568,10.1186/1476-072X-3-29,PMC000xxxxxx/PMC544568.xml,1476-072X-3-29,,
15625009,PMC544569,10.1186/1471-2229-4-21,PMC000xxxxxx/PMC544569.xml,1471-2229-4-21,,
15617574,PMC544570,10.1186/1471-2121-5-49,PMC000xxxxxx/PMC544570.xml,1471-2121-5-49,,
15579197,PMC544571,10.1186/1476-4598-3-35,PMC000xxxxxx/PMC544571.xml,1476-4598-3-35,,
15601463,PMC544572,10.1186/1471-2458-4-62,PMC000xxxxxx/PMC544572.xml,1471-2458-4-62,,
15610555,PMC544573,10.1186/1471-2431-4-26,PMC000xxxxxx/PMC544573.xml,1471-2431-4-26,,
15620345,PMC544574,10.1186/1472-6963-4-39,PMC000xxxxxx/PMC544574.xml,1472-6963-4-39,,
15613240,PMC544575,10.1186/1741-7007-2-26,PMC000xxxxxx/PMC544575.xml,1741-7007-2-26,,
15566577,PMC544576,10.1186/1471-2148-4-51,PMC000xxxxxx/PMC544576.xml,1471-2148-4-51,,
15619329,PMC544577,10.1186/1471-2180-4-49,PMC000xxxxxx/PMC544577.xml,1471-2180-4-49,,
15588280,PMC544578,10.1186/1477-3155-2-12,PMC000xxxxxx/PMC544578.xml,1477-3155-2-12,,
15625005,PMC544579,10.1186/1471-230X-4-33,PMC000xxxxxx/PMC544579.xml,1471-230X-4-33,,
15544702,PMC544580,10.1186/1471-2407-4-80,PMC000xxxxxx/PMC544580.xml,1471-2407-4-80,,
15598348,PMC544581,10.1186/1477-7819-2-45,PMC000xxxxxx/PMC544581.xml,1477-7819-2-45,,
15588330,PMC544582,10.1186/1477-7827-2-81,PMC000xxxxxx/PMC544582.xml,1477-7827-2-81,,
15619331,PMC544583,10.1186/1471-2458-4-67,PMC000xxxxxx/PMC544583.xml,1471-2458-4-67,,
15579202,PMC544584,10.1186/1479-0556-2-17,PMC000xxxxxx/PMC544584.xml,1479-0556-2-17,,
15588290,PMC544585,10.1186/1479-5876-2-42,PMC000xxxxxx/PMC544585.xml,1479-5876-2-42,,
15615588,PMC544586,10.1186/1471-2458-4-65,PMC000xxxxxx/PMC544586.xml,1471-2458-4-65,,
15588331,PMC544587,10.1186/1479-5876-2-43,PMC000xxxxxx/PMC544587.xml,1479-5876-2-43,,
15588307,PMC544588,10.1186/1471-244X-4-42,PMC000xxxxxx/PMC544588.xml,1471-244X-4-42,,
15596009,PMC544589,10.1186/1740-3391-2-6,PMC000xxxxxx/PMC544589.xml,1740-3391-2-6,,
15601472,PMC544590,10.1186/1742-4690-1-43,PMC000xxxxxx/PMC544590.xml,1742-4690-1-43,,
15588321,PMC544591,10.1186/1476-7120-2-28,PMC000xxxxxx/PMC544591.xml,1476-7120-2-28,,
15613241,PMC544592,10.1186/1743-422X-1-15,PMC000xxxxxx/PMC544592.xml,1743-422X-1-15,,
15606916,PMC544593,10.1186/1476-7120-2-30,PMC000xxxxxx/PMC544593.xml,1476-7120-2-30,,
15613237,PMC544594,10.1186/1477-7827-2-83,PMC000xxxxxx/PMC544594.xml,1477-7827-2-83,,
15598344,PMC544595,10.1186/1478-4491-2-17,PMC000xxxxxx/PMC544595.xml,1478-4491-2-17,,
15566570,PMC544596,10.1186/1477-044X-2-7,PMC000xxxxxx/PMC544596.xml,1477-044X-2-7,,
15610559,PMC544597,10.1186/1743-422X-1-14,PMC000xxxxxx/PMC544597.xml,1743-422X-1-14,,
15613245,PMC544598,10.1186/1471-2350-5-30,PMC000xxxxxx/PMC544598.xml,1471-2350-5-30,,
15610565,PMC544599,10.1186/1471-2164-5-97,PMC000xxxxxx/PMC544599.xml,1471-2164-5-97,,
15613238,PMC544600,10.1186/1471-2164-5-99,PMC000xxxxxx/PMC544600.xml,1471-2164-5-99,,
15571623,PMC544830,10.1186/1471-2377-4-20,PMC000xxxxxx/PMC544830.xml,1471-2377-4-20,,
15548324,PMC544831,10.1186/1475-925X-3-42,PMC000xxxxxx/PMC544831.xml,1475-925X-3-42,,
15598355,PMC544832,10.1186/1477-5956-2-9,PMC000xxxxxx/PMC544832.xml,1477-5956-2-9,,
15606925,PMC544833,10.1186/1476-4598-3-37,PMC000xxxxxx/PMC544833.xml,1476-4598-3-37,,
15613239,PMC544834,10.1186/1742-4690-1-45,PMC000xxxxxx/PMC544834.xml,1742-4690-1-45,,
15631632,PMC544835,10.1186/1475-2840-4-1,PMC000xxxxxx/PMC544835.xml,1475-2840-4-1,,
15610563,PMC544836,10.1186/1476-0711-3-27,PMC000xxxxxx/PMC544836.xml,1476-0711-3-27,,
15631629,PMC544837,10.1186/1477-7800-2-1,PMC000xxxxxx/PMC544837.xml,1477-7800-2-1,,
15629064,PMC544838,10.1186/1475-2859-4-1,PMC000xxxxxx/PMC544838.xml,1475-2859-4-1,,
15601471,PMC544839,10.1186/1475-2875-3-50,PMC000xxxxxx/PMC544839.xml,1475-2875-3-50,,
15627400,PMC544840,10.1186/1475-2883-3-10,PMC000xxxxxx/PMC544840.xml,1475-2883-3-10,,
15617575,PMC544841,10.1186/1476-5926-3-11,PMC000xxxxxx/PMC544841.xml,1476-5926-3-11,,
15613235,PMC544842,10.1186/1742-6413-1-6,PMC000xxxxxx/PMC544842.xml,1742-6413-1-6,,
15631627,PMC544843,10.1186/1465-9921-6-1,PMC000xxxxxx/PMC544843.xml,1465-9921-6-1,,
15631635,PMC544844,10.1186/1475-925X-4-1,PMC000xxxxxx/PMC544844.xml,1475-925X-4-1,,
15617570,PMC544845,10.1186/1477-3163-3-16,PMC000xxxxxx/PMC544845.xml,1477-3163-3-16,,
15631625,PMC544846,10.1186/1477-7819-3-1,PMC000xxxxxx/PMC544846.xml,1477-7819-3-1,,
15606918,PMC544847,10.1186/1475-2859-3-16,PMC000xxxxxx/PMC544847.xml,1475-2859-3-16,,
15631633,PMC544848,10.1186/1476-5918-4-1,PMC000xxxxxx/PMC544848.xml,1476-5918-4-1,,
15613230,PMC544849,10.1186/1479-5876-2-46,PMC000xxxxxx/PMC544849.xml,1479-5876-2-46,,
15606917,PMC544850,10.1186/1476-9433-3-3,PMC000xxxxxx/PMC544850.xml,1476-9433-3-3,,
15613242,PMC544851,10.1186/1471-2105-5-206,PMC000xxxxxx/PMC544851.xml,1471-2105-5-206,,
15579209,PMC544852,10.1186/1477-7525-2-69,PMC000xxxxxx/PMC544852.xml,1477-7525-2-69,,
15598350,PMC544853,10.1186/1472-6750-4-32,PMC000xxxxxx/PMC544853.xml,1472-6750-4-32,,
15634355,PMC544854,10.1186/1743-7075-2-1,PMC000xxxxxx/PMC544854.xml,1743-7075-2-1,,
15606919,PMC544855,10.1186/1471-2105-5-205,PMC000xxxxxx/PMC544855.xml,1471-2105-5-205,,
15588278,PMC544856,10.1186/1471-2202-5-55,PMC000xxxxxx/PMC544856.xml,1471-2202-5-55,,
15610560,PMC544857,10.1186/1479-5876-2-44,PMC000xxxxxx/PMC544857.xml,1479-5876-2-44,,
15596004,PMC544858,10.1186/1471-2261-4-23,PMC000xxxxxx/PMC544858.xml,1471-2261-4-23,,
15631631,PMC544859,10.1186/1743-422X-2-1,PMC000xxxxxx/PMC544859.xml,1743-422X-2-1,,
15617573,PMC544860,10.1186/1743-7075-1-16,PMC000xxxxxx/PMC544860.xml,1743-7075-1-16,,
,PMC544861,10.1186/1475-925X-4-3,PMC000xxxxxx/PMC544861.xml,1475-925X-4-3,,
15588314,PMC544862,10.1186/1471-2350-5-28,PMC000xxxxxx/PMC544862.xml,1471-2350-5-28,,
15634356,PMC544863,10.1186/1743-422X-2-2,PMC000xxxxxx/PMC544863.xml,1743-422X-2-2,,
15644137,PMC544864,10.1186/1742-6413-2-1,PMC000xxxxxx/PMC544864.xml,1742-6413-2-1,,
15598353,PMC544865,10.1186/1471-2431-4-24,PMC000xxxxxx/PMC544865.xml,1471-2431-4-24,,
15598347,PMC544866,10.1186/1477-7827-2-82,PMC000xxxxxx/PMC544866.xml,1477-7827-2-82,,
15644139,PMC544867,10.1186/1742-4690-2-1,PMC000xxxxxx/PMC544867.xml,1742-4690-2-1,,
15601474,PMC544868,10.1186/1742-4690-1-44,PMC000xxxxxx/PMC544868.xml,1742-4690-1-44,,
15613247,PMC544869,10.1186/1477-5751-3-7,PMC000xxxxxx/PMC544869.xml,1477-5751-3-7,,
15588292,PMC544870,10.1186/1472-6769-4-1,PMC000xxxxxx/PMC544870.xml,1472-6769-4-1,,
15606913,PMC544871,10.1186/1742-5573-1-6,PMC000xxxxxx/PMC544871.xml,1742-5573-1-6,,
15634357,PMC544872,10.1186/1476-0711-4-1,PMC000xxxxxx/PMC544872.xml,1476-0711-4-1,,
15627401,PMC544873,10.1186/1471-2458-4-69,PMC000xxxxxx/PMC544873.xml,1471-2458-4-69,,
15613234,PMC544874,10.1186/1471-2458-4-63,PMC000xxxxxx/PMC544874.xml,1471-2458-4-63,,
15527509,PMC544875,10.1186/1471-2105-5-175,PMC000xxxxxx/PMC544875.xml,1471-2105-5-175,,
15617571,PMC544876,10.1186/1471-2156-5-34,PMC000xxxxxx/PMC544876.xml,1471-2156-5-34,,
15601473,PMC544877,10.1186/1472-6963-4-35,PMC000xxxxxx/PMC544877.xml,1472-6963-4-35,,
15638936,PMC544878,10.1186/1741-7015-3-3,PMC000xxxxxx/PMC544878.xml,1741-7015-3-3,,
15588320,PMC544879,10.1186/1471-2164-5-92,PMC000xxxxxx/PMC544879.xml,1471-2164-5-92,,
15610562,PMC544880,10.1186/1471-2369-5-18,PMC000xxxxxx/PMC544880.xml,1471-2369-5-18,,
15610556,PMC544881,10.1186/1471-2393-4-27,PMC000xxxxxx/PMC544881.xml,1471-2393-4-27,,
15627404,PMC544882,10.1186/1471-2164-6-1,PMC000xxxxxx/PMC544882.xml,1471-2164-6-1,,
15629062,PMC544883,10.1186/1471-2148-5-1,PMC000xxxxxx/PMC544883.xml,1471-2148-5-1,,
15606912,PMC544884,10.1186/1471-2431-4-25,PMC000xxxxxx/PMC544884.xml,1471-2431-4-25,,
15626348,PMC544885,10.1186/1471-2105-5-209,PMC000xxxxxx/PMC544885.xml,1471-2105-5-209,,
15642124,PMC544886,10.1186/1471-2490-5-1,PMC000xxxxxx/PMC544886.xml,1471-2490-5-1,,
15634359,PMC544887,10.1186/1472-6920-5-1,PMC000xxxxxx/PMC544887.xml,1472-6920-5-1,,
15603590,PMC544888,10.1186/1471-2105-5-199,PMC000xxxxxx/PMC544888.xml,1471-2105-5-199,,
15598354,PMC544889,10.1186/1471-2164-5-94,PMC000xxxxxx/PMC544889.xml,1471-2164-5-94,,
15601479,PMC544890,10.1186/1471-2377-4-24,PMC000xxxxxx/PMC544890.xml,1471-2377-4-24,,
15601478,PMC544891,10.1186/1476-511X-3-29,PMC000xxxxxx/PMC544891.xml,1476-511X-3-29,,
15638937,PMC544892,10.1186/1471-2458-5-3,PMC000xxxxxx/PMC544892.xml,1471-2458-5-3,,
15613236,PMC544893,10.1186/1476-4598-3-38,PMC000xxxxxx/PMC544893.xml,1476-4598-3-38,,
15588328,PMC544894,10.1186/1471-2164-5-93,PMC000xxxxxx/PMC544894.xml,1471-2164-5-93,,
15596008,PMC544895,10.1186/1471-2229-4-20,PMC000xxxxxx/PMC544895.xml,1471-2229-4-20,,
15610557,PMC544896,10.1186/1471-2164-5-96,PMC000xxxxxx/PMC544896.xml,1471-2164-5-96,,
15596013,PMC544897,10.1186/1472-6939-5-9,PMC000xxxxxx/PMC544897.xml,1472-6939-5-9,,
15533257,PMC544898,10.1186/1472-6947-4-19,PMC000xxxxxx/PMC544898.xml,1472-6947-4-19,,
15678166,PMC544927,10.1371/journal.pbio.0030027,PMC000xxxxxx/PMC544927.xml,,,
15678167,PMC544928,10.1371/journal.pbio.0030033,PMC000xxxxxx/PMC544928.xml,,,
15678168,PMC544929,10.1371/journal.pbio.0030042,PMC000xxxxxx/PMC544929.xml,,,
,PMC544930,10.1371/journal.pbio.0030048,PMC000xxxxxx/PMC544930.xml,,,
,PMC544931,10.1371/journal.pbio.0030057,PMC000xxxxxx/PMC544931.xml,,,
,PMC544932,10.1371/journal.pbio.0030073,PMC000xxxxxx/PMC544932.xml,,,
15679902,PMC544933,10.1186/1742-9994-1-1,PMC000xxxxxx/PMC544933.xml,1742-9994-1-1,,
15679904,PMC544934,10.1186/1742-9994-1-2,PMC000xxxxxx/PMC544934.xml,1742-9994-1-2,,
15679931,PMC544935,10.1186/1742-9994-1-3,PMC000xxxxxx/PMC544935.xml,1742-9994-1-3,,
15679920,PMC544936,10.1186/1742-9994-1-4,PMC000xxxxxx/PMC544936.xml,1742-9994-1-4,,
15679917,PMC544937,10.1186/1742-9994-1-5,PMC000xxxxxx/PMC544937.xml,1742-9994-1-5,,
15679927,PMC544938,10.1186/1742-9994-1-6,PMC000xxxxxx/PMC544938.xml,1742-9994-1-6,,
15679908,PMC544939,10.1186/1742-7622-1-1,PMC000xxxxxx/PMC544939.xml,1742-7622-1-1,,
15679903,PMC544940,10.1186/1742-7622-1-2,PMC000xxxxxx/PMC544940.xml,1742-7622-1-2,,
15679909,PMC544941,10.1186/1742-7622-1-3,PMC000xxxxxx/PMC544941.xml,1742-7622-1-3,,
15679905,PMC544942,10.1186/1742-7622-1-4,PMC000xxxxxx/PMC544942.xml,1742-7622-1-4,,
15679911,PMC544943,10.1186/1742-7622-1-5,PMC000xxxxxx/PMC544943.xml,1742-7622-1-5,,
15679919,PMC544944,10.1186/1742-7622-1-6,PMC000xxxxxx/PMC544944.xml,1742-7622-1-6,,
15679906,PMC544945,10.1186/1740-2557-1-1,PMC000xxxxxx/PMC544945.xml,1740-2557-1-1,,
15679907,PMC544946,10.1186/1740-2557-1-2,PMC000xxxxxx/PMC544946.xml,1740-2557-1-2,,
15679918,PMC544947,10.1186/1740-2557-1-3,PMC000xxxxxx/PMC544947.xml,1740-2557-1-3,,
15679915,PMC544948,10.1186/1743-0003-1-1,PMC000xxxxxx/PMC544948.xml,1743-0003-1-1,,
15679910,PMC544949,10.1186/1743-0003-1-2,PMC000xxxxxx/PMC544949.xml,1743-0003-1-2,,
15679912,PMC544950,10.1186/1743-0003-1-3,PMC000xxxxxx/PMC544950.xml,1743-0003-1-3,,
15679913,PMC544951,10.1186/1743-0003-1-4,PMC000xxxxxx/PMC544951.xml,1743-0003-1-4,,
15679916,PMC544952,10.1186/1743-0003-1-5,PMC000xxxxxx/PMC544952.xml,1743-0003-1-5,,
15679914,PMC544953,10.1186/1743-0003-1-6,PMC000xxxxxx/PMC544953.xml,1743-0003-1-6,,
15679921,PMC544954,10.1186/1742-4933-1-1,PMC000xxxxxx/PMC544954.xml,1742-4933-1-1,,
15679923,PMC544955,10.1186/1742-4933-1-2,PMC000xxxxxx/PMC544955.xml,1742-4933-1-2,,
15679924,PMC544956,10.1186/1742-4933-1-3,PMC000xxxxxx/PMC544956.xml,1742-4933-1-3,,
