pmid,pmc,publisher-id,File,doi,pii
12493080,PMC139979,1471-2105-3-40,PMC000xxxxxx/PMC139979.xml,10.1186/1471-2105-3-40,
12450413,PMC139980,1471-2393-2-9,PMC000xxxxxx/PMC139980.xml,10.1186/1471-2393-2-9,
12401135,PMC139981,1471-2202-3-16,PMC000xxxxxx/PMC139981.xml,10.1186/1471-2202-3-16,
12495441,PMC139982,1471-2202-3-21,PMC000xxxxxx/PMC139982.xml,10.1186/1471-2202-3-21,
12450412,PMC139983,1472-6807-2-7,PMC000xxxxxx/PMC139983.xml,10.1186/1472-6807-2-7,
12477382,PMC139984,1472-6807-2-8,PMC000xxxxxx/PMC139984.xml,10.1186/1472-6807-2-8,
12475396,PMC139985,1471-2407-2-35,PMC000xxxxxx/PMC139985.xml,10.1186/1471-2407-2-35,
12443536,PMC139986,1471-2407-2-30,PMC000xxxxxx/PMC139986.xml,10.1186/1471-2407-2-30,
12459049,PMC139987,1471-2407-2-32,PMC000xxxxxx/PMC139987.xml,10.1186/1471-2407-2-32,
12433278,PMC139988,1471-2407-2-29,PMC000xxxxxx/PMC139988.xml,10.1186/1471-2407-2-29,
12460454,PMC139989,1471-2407-2-33,PMC000xxxxxx/PMC139989.xml,10.1186/1471-2407-2-33,
12427257,PMC139990,1471-2342-2-3,PMC000xxxxxx/PMC139990.xml,10.1186/1471-2342-2-3,
12417012,PMC139991,1472-698X-2-6,PMC000xxxxxx/PMC139991.xml,10.1186/1472-698X-2-6,
12450414,PMC139992,1471-2369-3-10,PMC000xxxxxx/PMC139992.xml,10.1186/1471-2369-3-10,
12445334,PMC139993,1471-2121-3-28,PMC000xxxxxx/PMC139993.xml,10.1186/1471-2121-3-28,
12450416,PMC139994,1471-2121-3-29,PMC000xxxxxx/PMC139994.xml,10.1186/1471-2121-3-29,
12443533,PMC139995,1472-6882-2-11,PMC000xxxxxx/PMC139995.xml,10.1186/1472-6882-2-11,
12485466,PMC139996,1472-6882-2-12,PMC000xxxxxx/PMC139996.xml,10.1186/1472-6882-2-12,
12470302,PMC139997,1471-2172-3-16,PMC000xxxxxx/PMC139997.xml,10.1186/1471-2172-3-16,
12466025,PMC139998,1472-6750-2-21,PMC000xxxxxx/PMC139998.xml,10.1186/1472-6750-2-21,
12445329,PMC140010,1471-2458-2-26,PMC000xxxxxx/PMC140010.xml,10.1186/1471-2458-2-26,
12502431,PMC140011,1471-2458-2-27,PMC000xxxxxx/PMC140011.xml,10.1186/1471-2458-2-27,
12517305,PMC140012,1471-2458-3-3,PMC000xxxxxx/PMC140012.xml,10.1186/1471-2458-3-3,
12470301,PMC140013,1472-6823-2-3,PMC000xxxxxx/PMC140013.xml,10.1186/1472-6823-2-3,
12456266,PMC140014,1471-2180-2-37,PMC000xxxxxx/PMC140014.xml,10.1186/1471-2180-2-37,
12453305,PMC140015,1471-2180-2-36,PMC000xxxxxx/PMC140015.xml,10.1186/1471-2180-2-36,
12460455,PMC140016,1471-2180-2-38,PMC000xxxxxx/PMC140016.xml,10.1186/1471-2180-2-38,
12498618,PMC140017,1471-2180-2-39,PMC000xxxxxx/PMC140017.xml,10.1186/1471-2180-2-39,
12445325,PMC140018,1472-6947-2-8,PMC000xxxxxx/PMC140018.xml,10.1186/1472-6947-2-8,
12482326,PMC140019,1472-6947-2-9,PMC000xxxxxx/PMC140019.xml,10.1186/1472-6947-2-9,
,PMC140020,1471-2288-2-16,PMC000xxxxxx/PMC140020.xml,10.1186/1471-2288-2-16,
12466027,PMC140021,1471-2288-2-15,PMC000xxxxxx/PMC140021.xml,10.1186/1471-2288-2-15,
12479797,PMC140022,1471-2164-3-35,PMC000xxxxxx/PMC140022.xml,10.1186/1471-2164-3-35,
12473162,PMC140023,1471-2164-3-34,PMC000xxxxxx/PMC140023.xml,10.1186/1471-2164-3-34,
12392603,PMC140024,1471-2164-3-30,PMC000xxxxxx/PMC140024.xml,10.1186/1471-2164-3-30,
12475398,PMC140025,1472-6890-2-5,PMC000xxxxxx/PMC140025.xml,10.1186/1472-6890-2-5,
12473161,PMC140026,1472-6963-2-22,PMC000xxxxxx/PMC140026.xml,10.1186/1472-6963-2-22,
12464159,PMC140027,1472-6793-2-18,PMC000xxxxxx/PMC140027.xml,10.1186/1472-6793-2-18,
12475395,PMC140028,1472-6793-2-19,PMC000xxxxxx/PMC140028.xml,10.1186/1472-6793-2-19,
12466023,PMC140029,1471-2199-3-16,PMC000xxxxxx/PMC140029.xml,10.1186/1471-2199-3-16,
12498617,PMC140030,1471-5945-2-15,PMC000xxxxxx/PMC140030.xml,10.1186/1471-5945-2-15,
12493079,PMC140031,1471-2210-2-21,PMC000xxxxxx/PMC140031.xml,10.1186/1471-2210-2-21,
12477383,PMC140032,1471-2490-2-14,PMC000xxxxxx/PMC140032.xml,10.1186/1471-2490-2-14,
12513704,PMC140033,1472-6939-4-1,PMC000xxxxxx/PMC140033.xml,10.1186/1472-6939-4-1,
12477384,PMC140034,1471-2229-2-11,PMC000xxxxxx/PMC140034.xml,10.1186/1471-2229-2-11,
12507404,PMC140035,1471-2431-2-12,PMC000xxxxxx/PMC140035.xml,10.1186/1471-2431-2-12,
12513698,PMC140036,1471-2210-3-1,PMC000xxxxxx/PMC140036.xml,10.1186/1471-2210-3-1,
12513700,PMC140037,1471-2105-4-1,PMC000xxxxxx/PMC140037.xml,10.1186/1471-2105-4-1,
12498620,PMC140038,1472-6874-2-13,PMC000xxxxxx/PMC140038.xml,10.1186/1472-6874-2-13,
12521381,PMC140039,1471-230X-3-1,PMC000xxxxxx/PMC140039.xml,10.1186/1471-230X-3-1,
12734550,PMC140110,m0,PMC000xxxxxx/PMC140110.xml,10.1251/bpo0,
12734601,PMC140111,m1,PMC000xxxxxx/PMC140111.xml,10.1251/bpo1,
12734600,PMC140112,m10,PMC000xxxxxx/PMC140112.xml,10.1251/bpo10,
12734599,PMC140113,m11,PMC000xxxxxx/PMC140113.xml,10.1251/bpo11,
12734598,PMC140114,m12,PMC000xxxxxx/PMC140114.xml,10.1251/bpo12,
12734597,PMC140115,m13,PMC000xxxxxx/PMC140115.xml,10.1251/bpo13,
12734596,PMC140116,m14,PMC000xxxxxx/PMC140116.xml,10.1251/bpo14,
12734595,PMC140117,m15,PMC000xxxxxx/PMC140117.xml,10.1251/bpo15,
12734594,PMC140118,m2,PMC000xxxxxx/PMC140118.xml,10.1251/bpo2,
12734593,PMC140119,m3,PMC000xxxxxx/PMC140119.xml,10.1251/bpo3,
12734592,PMC140120,m4,PMC000xxxxxx/PMC140120.xml,10.1251/bpo4,
12734591,PMC140121,m5,PMC000xxxxxx/PMC140121.xml,10.1251/bpo5,
12734590,PMC140122,m6,PMC000xxxxxx/PMC140122.xml,10.1251/bpo6,
12734589,PMC140123,m7,PMC000xxxxxx/PMC140123.xml,10.1251/bpo7,
12734588,PMC140124,m8,PMC000xxxxxx/PMC140124.xml,10.1251/bpo8,
12734587,PMC140125,m9,PMC000xxxxxx/PMC140125.xml,10.1251/bpo9,
12734586,PMC140126,m16,PMC000xxxxxx/PMC140126.xml,10.1251/bpo16,
12734585,PMC140127,m17,PMC000xxxxxx/PMC140127.xml,10.1251/bpo17,
12296973,PMC140128,1475-2867-2-10,PMC000xxxxxx/PMC140128.xml,10.1186/1475-2867-2-10,
12234378,PMC140129,1475-2867-2-11,PMC000xxxxxx/PMC140129.xml,10.1186/1475-2867-2-11,
12379155,PMC140130,1475-2867-2-12,PMC000xxxxxx/PMC140130.xml,10.1186/1475-2867-2-12,
12379154,PMC140131,1475-2867-2-13,PMC000xxxxxx/PMC140131.xml,10.1186/1475-2867-2-13,
12392598,PMC140132,1475-2867-2-14,PMC000xxxxxx/PMC140132.xml,10.1186/1475-2867-2-14,
12392597,PMC140133,1475-2867-2-15,PMC000xxxxxx/PMC140133.xml,10.1186/1475-2867-2-15,
12234377,PMC140134,1475-2867-2-6,PMC000xxxxxx/PMC140134.xml,10.1186/1475-2867-2-6,
12234376,PMC140135,1475-2867-2-7,PMC000xxxxxx/PMC140135.xml,10.1186/1475-2867-2-7,
12204093,PMC140136,1475-2867-2-8,PMC000xxxxxx/PMC140136.xml,10.1186/1475-2867-2-8,
12234375,PMC140137,1475-2867-2-9,PMC000xxxxxx/PMC140137.xml,10.1186/1475-2867-2-9,
12296972,PMC140138,1475-2875-1-10,PMC000xxxxxx/PMC140138.xml,10.1186/1475-2875-1-10,
12423552,PMC140139,1475-2875-1-11,PMC000xxxxxx/PMC140139.xml,10.1186/1475-2875-1-11,
12379153,PMC140140,1475-9276-1-3,PMC000xxxxxx/PMC140140.xml,10.1186/1475-9276-1-3,
12392599,PMC140141,1475-2859-1-3,PMC000xxxxxx/PMC140141.xml,,
12423553,PMC140142,1475-2859-1-4,PMC000xxxxxx/PMC140142.xml,,
12392600,PMC140143,1475-2840-1-3,PMC000xxxxxx/PMC140143.xml,10.1186/1475-2840-1-3,
12423554,PMC140144,1475-2840-1-4,PMC000xxxxxx/PMC140144.xml,10.1186/1475-2840-1-4,
12392596,PMC140145,1476-4598-1-3,PMC000xxxxxx/PMC140145.xml,10.1186/1476-4598-1-3,
12423550,PMC140146,1476-4598-1-4,PMC000xxxxxx/PMC140146.xml,10.1186/1476-4598-1-4,
12515581,PMC140306,1471-2156-4-1,PMC000xxxxxx/PMC140306.xml,10.1186/1471-2156-4-1,
12515580,PMC140307,1471-2288-3-1,PMC000xxxxxx/PMC140307.xml,10.1186/1471-2288-3-1,
12498619,PMC140308,1471-2164-3-36,PMC000xxxxxx/PMC140308.xml,10.1186/1471-2164-3-36,
12525264,PMC140309,1471-244X-3-1,PMC000xxxxxx/PMC140309.xml,10.1186/1471-244X-3-1,
12515579,PMC140310,1471-2407-3-1,PMC000xxxxxx/PMC140310.xml,10.1186/1471-2407-3-1,
12515583,PMC140311,1471-2148-3-1,PMC000xxxxxx/PMC140311.xml,10.1186/1471-2148-3-1,
12513699,PMC140312,1471-2121-4-1,PMC000xxxxxx/PMC140312.xml,10.1186/1471-2121-4-1,
12503996,PMC140313,1472-6882-2-13,PMC000xxxxxx/PMC140313.xml,10.1186/1472-6882-2-13,
12525263,PMC140314,1471-2458-3-5,PMC000xxxxxx/PMC140314.xml,10.1186/1471-2458-3-5,
12509223,PMC140315,1471-2091-3-32,PMC000xxxxxx/PMC140315.xml,10.1186/1471-2091-3-32,
12513697,PMC140316,1471-2458-3-1,PMC000xxxxxx/PMC140316.xml,10.1186/1471-2458-3-1,
12519466,PMC140317,1472-6785-3-1,PMC000xxxxxx/PMC140317.xml,10.1186/1472-6785-3-1,
12495440,PMC140318,1472-6807-2-9,PMC000xxxxxx/PMC140318.xml,10.1186/1472-6807-2-9,
12515578,PMC140319,1471-2415-3-1,PMC000xxxxxx/PMC140319.xml,10.1186/1471-2415-3-1,
12515585,PMC140320,1471-2415-3-2,PMC000xxxxxx/PMC140320.xml,10.1186/1471-2415-3-2,
12523939,PMC140321,1472-6963-3-1,PMC000xxxxxx/PMC140321.xml,10.1186/1472-6963-3-1,
12502433,PMC140322,1471-2407-2-36,PMC000xxxxxx/PMC140322.xml,10.1186/1471-2407-2-36,
12489985,PMC141335,1472-6831-2-4,PMC000xxxxxx/PMC141335.xml,10.1186/1472-6831-2-4,
12734584,PMC145541,m18,PMC000xxxxxx/PMC145541.xml,10.1251/bpo18,
12734583,PMC145542,m19,PMC000xxxxxx/PMC145542.xml,10.1251/bpo19,
12734582,PMC145543,m20,PMC000xxxxxx/PMC145543.xml,10.1251/bpo20,
12734581,PMC145544,m21,PMC000xxxxxx/PMC145544.xml,10.1251/bpo21,
12734580,PMC145545,m22,PMC000xxxxxx/PMC145545.xml,10.1251/bpo22,
12734579,PMC145546,m23,PMC000xxxxxx/PMC145546.xml,10.1251/bpo23,
12734578,PMC145547,m24,PMC000xxxxxx/PMC145547.xml,10.1251/bpo24,
12734577,PMC145548,m25,PMC000xxxxxx/PMC145548.xml,10.1251/bpo25,
12734576,PMC145549,m26,PMC000xxxxxx/PMC145549.xml,10.1251/bpo26,
12734575,PMC145550,m27,PMC000xxxxxx/PMC145550.xml,10.1251/bpo27,
12734574,PMC145551,m28,PMC000xxxxxx/PMC145551.xml,10.1251/bpo28,
12734573,PMC145552,m29,PMC000xxxxxx/PMC145552.xml,10.1251/bpo29,
12734572,PMC145553,m30,PMC000xxxxxx/PMC145553.xml,10.1251/bpo30,
12734571,PMC145554,m31,PMC000xxxxxx/PMC145554.xml,10.1251/bpo31,
12734570,PMC145555,m32,PMC000xxxxxx/PMC145555.xml,10.1251/bpo32,
12734569,PMC145556,m33,PMC000xxxxxx/PMC145556.xml,10.1251/bpo33,
12734568,PMC145557,m34,PMC000xxxxxx/PMC145557.xml,10.1251/bpo34,
12734567,PMC145558,m35,PMC000xxxxxx/PMC145558.xml,10.1251/bpo35,
12734566,PMC145559,m36,PMC000xxxxxx/PMC145559.xml,10.1251/bpo36,
12734565,PMC145560,m37,PMC000xxxxxx/PMC145560.xml,10.1251/bpo37,
12734564,PMC145561,m38,PMC000xxxxxx/PMC145561.xml,10.1251/bpo38,
12734563,PMC145562,m39,PMC000xxxxxx/PMC145562.xml,10.1251/bpo39,
12734562,PMC145563,m40,PMC000xxxxxx/PMC145563.xml,10.1251/bpo40,
9092620,PMC146565,,PMC000xxxxxx/PMC146565.xml,,gka229
10572179,PMC148779,,PMC000xxxxxx/PMC148779.xml,,gkc685
12529181,PMC149224,1472-684X-2-1,PMC000xxxxxx/PMC149224.xml,10.1186/1472-684X-2-1,
12515582,PMC149225,1471-2148-3-2,PMC000xxxxxx/PMC149225.xml,10.1186/1471-2148-3-2,
12515584,PMC149226,1471-2458-3-2,PMC000xxxxxx/PMC149226.xml,10.1186/1471-2458-3-2,
12529182,PMC149227,1471-2458-3-6,PMC000xxxxxx/PMC149227.xml,10.1186/1471-2458-3-6,
12542840,PMC149228,1471-2458-3-7,PMC000xxxxxx/PMC149228.xml,10.1186/1471-2458-3-7,
12546708,PMC149229,1471-2458-3-8,PMC000xxxxxx/PMC149229.xml,10.1186/1471-2458-3-8,
12495442,PMC149230,1471-2202-3-20,PMC000xxxxxx/PMC149230.xml,10.1186/1471-2202-3-20,
12445335,PMC149231,1471-2105-3-37,PMC000xxxxxx/PMC149231.xml,10.1186/1471-2105-3-37,
12525265,PMC149232,1471-2407-3-2,PMC000xxxxxx/PMC149232.xml,10.1186/1471-2407-3-2,
12523940,PMC149233,1471-2458-3-4,PMC000xxxxxx/PMC149233.xml,10.1186/1471-2458-3-4,
12546714,PMC149328,1471-2156-4-2,PMC000xxxxxx/PMC149328.xml,10.1186/1471-2156-4-2,
12533194,PMC149345,1472-6963-3-2,PMC000xxxxxx/PMC149345.xml,10.1186/1472-6963-3-2,
12525261,PMC149346,1471-2105-4-2,PMC000xxxxxx/PMC149346.xml,10.1186/1471-2105-4-2,
12529185,PMC149347,1471-2105-4-3,PMC000xxxxxx/PMC149347.xml,10.1186/1471-2105-4-3,
12549981,PMC149348,1471-2105-4-4,PMC000xxxxxx/PMC149348.xml,10.1186/1471-2105-4-4,
12553886,PMC149349,1471-2105-4-5,PMC000xxxxxx/PMC149349.xml,10.1186/1471-2105-4-5,
12546709,PMC149350,1471-2415-3-3,PMC000xxxxxx/PMC149350.xml,10.1186/1471-2415-3-3,
12529184,PMC149351,1471-2164-4-1,PMC000xxxxxx/PMC149351.xml,10.1186/1471-2164-4-1,
12546712,PMC149352,1471-2164-4-2,PMC000xxxxxx/PMC149352.xml,10.1186/1471-2164-4-2,
12542842,PMC149353,1471-2164-4-3,PMC000xxxxxx/PMC149353.xml,10.1186/1471-2164-4-3,
12590654,PMC149354,1471-2164-4-5,PMC000xxxxxx/PMC149354.xml,10.1186/1471-2164-4-5,
12529183,PMC149355,1471-2350-4-1,PMC000xxxxxx/PMC149355.xml,10.1186/1471-2350-4-1,
12542841,PMC149356,1471-2350-4-2,PMC000xxxxxx/PMC149356.xml,10.1186/1471-2350-4-2,
12533195,PMC149357,1471-2482-3-1,PMC000xxxxxx/PMC149357.xml,10.1186/1471-2482-3-1,
12546711,PMC149358,1471-2369-4-1,PMC000xxxxxx/PMC149358.xml,10.1186/1471-2369-4-1,
12542839,PMC149359,1472-6920-3-1,PMC000xxxxxx/PMC149359.xml,10.1186/1472-6920-3-1,
12546706,PMC149360,1472-6750-3-1,PMC000xxxxxx/PMC149360.xml,10.1186/1472-6750-3-1,
12581456,PMC149361,1471-230X-3-2,PMC000xxxxxx/PMC149361.xml,10.1186/1471-230X-3-2,
12546713,PMC149362,1471-2156-4-3,PMC000xxxxxx/PMC149362.xml,10.1186/1471-2156-4-3,
12530927,PMC149363,1471-2199-4-1,PMC000xxxxxx/PMC149363.xml,10.1186/1471-2199-4-1,
12502432,PMC149364,1471-2407-2-37,PMC000xxxxxx/PMC149364.xml,10.1186/1471-2407-2-37,
12553884,PMC149365,1471-2202-4-1,PMC000xxxxxx/PMC149365.xml,10.1186/1471-2202-4-1,
12585968,PMC149366,1471-2202-4-2,PMC000xxxxxx/PMC149366.xml,10.1186/1471-2202-4-2,
12617753,PMC149367,1471-2202-4-3,PMC000xxxxxx/PMC149367.xml,10.1186/1471-2202-4-3,
12546710,PMC149368,1471-2393-3-1,PMC000xxxxxx/PMC149368.xml,10.1186/1471-2393-3-1,
12525262,PMC149369,1472-6947-3-1,PMC000xxxxxx/PMC149369.xml,10.1186/1472-6947-3-1,
12542838,PMC149370,1472-6947-3-2,PMC000xxxxxx/PMC149370.xml,10.1186/1472-6947-3-2,
12437781,PMC149371,1475-9268-1-2,PMC000xxxxxx/PMC149371.xml,10.1186/1475-9268-1-2,
12459045,PMC149372,1476-3591-1-3,PMC000xxxxxx/PMC149372.xml,10.1186/1476-3591-1-3,
12437783,PMC149373,1475-925X-1-4,PMC000xxxxxx/PMC149373.xml,10.1186/1475-925X-1-4,
12473180,PMC149374,1475-925X-1-5,PMC000xxxxxx/PMC149374.xml,10.1186/1475-925X-1-5,
12495435,PMC149375,1475-925X-1-6,PMC000xxxxxx/PMC149375.xml,10.1186/1475-925X-1-6,
12537593,PMC149376,1475-925X-1-7,PMC000xxxxxx/PMC149376.xml,10.1186/1475-925X-1-7,
12437779,PMC149377,1476-0711-1-2,PMC000xxxxxx/PMC149377.xml,10.1186/1476-0711-1-2,
12437778,PMC149378,1476-0711-1-3,PMC000xxxxxx/PMC149378.xml,10.1186/1476-0711-1-3,
12437777,PMC149379,1476-0711-1-4,PMC000xxxxxx/PMC149379.xml,10.1186/1476-0711-1-4,
12437776,PMC149380,1476-0711-1-5,PMC000xxxxxx/PMC149380.xml,10.1186/1476-0711-1-5,
12537590,PMC149381,1476-0711-1-6,PMC000xxxxxx/PMC149381.xml,10.1186/1476-0711-1-6,
12556245,PMC149382,1476-0711-2-1,PMC000xxxxxx/PMC149382.xml,10.1186/1476-0711-2-1,
12423551,PMC149383,1475-2875-1-12,PMC000xxxxxx/PMC149383.xml,10.1186/1475-2875-1-12,
12473182,PMC149384,1475-2875-1-13,PMC000xxxxxx/PMC149384.xml,10.1186/1475-2875-1-13,
12495438,PMC149385,1475-2875-1-14,PMC000xxxxxx/PMC149385.xml,10.1186/1475-2875-1-14,
12473181,PMC149386,1475-2875-1-15,PMC000xxxxxx/PMC149386.xml,10.1186/1475-2875-1-15,
12495437,PMC149387,1475-2875-1-16,PMC000xxxxxx/PMC149387.xml,10.1186/1475-2875-1-16,
12513703,PMC149388,1475-2875-1-17,PMC000xxxxxx/PMC149388.xml,10.1186/1475-2875-1-17,
12495436,PMC149389,1475-2875-1-18,PMC000xxxxxx/PMC149389.xml,10.1186/1475-2875-1-18,
12537599,PMC149390,1475-2875-1-19,PMC000xxxxxx/PMC149390.xml,10.1186/1475-2875-1-19,
12513702,PMC149391,1476-069X-1-2,PMC000xxxxxx/PMC149391.xml,10.1186/1476-069X-1-2,
12495450,PMC149392,1476-069X-1-3,PMC000xxxxxx/PMC149392.xml,10.1186/1476-069X-1-3,
12495449,PMC149393,1476-069X-1-4,PMC000xxxxxx/PMC149393.xml,10.1186/1476-069X-1-4,
12537592,PMC149394,1476-069X-1-5,PMC000xxxxxx/PMC149394.xml,10.1186/1476-069X-1-5,
12495448,PMC149395,1476-069X-1-6,PMC000xxxxxx/PMC149395.xml,10.1186/1476-069X-1-6,
12537591,PMC149396,1476-069X-1-7,PMC000xxxxxx/PMC149396.xml,10.1186/1476-069X-1-7,
12453316,PMC149397,1476-072X-1-2,PMC000xxxxxx/PMC149397.xml,10.1186/1476-072X-1-2,
12459048,PMC149398,1476-072X-1-3,PMC000xxxxxx/PMC149398.xml,10.1186/1476-072X-1-3,
12537589,PMC149399,1476-072X-1-4,PMC000xxxxxx/PMC149399.xml,10.1186/1476-072X-1-4,
12537588,PMC149400,1476-072X-1-5,PMC000xxxxxx/PMC149400.xml,10.1186/1476-072X-1-5,
12556244,PMC149401,1476-072X-2-1,PMC000xxxxxx/PMC149401.xml,10.1186/1476-072X-2-1,
12556243,PMC149402,1476-072X-2-2,PMC000xxxxxx/PMC149402.xml,10.1186/1476-072X-2-2,
12459039,PMC149403,1468-6708-3-10,PMC000xxxxxx/PMC149403.xml,10.1186/1468-6708-3-10,
12473163,PMC149404,1468-6708-3-9,PMC000xxxxxx/PMC149404.xml,10.1186/1468-6708-3-9,
12459040,PMC149405,1476-9433-1-2,PMC000xxxxxx/PMC149405.xml,10.1186/1476-9433-1-2,
12495444,PMC149406,1476-9433-1-3,PMC000xxxxxx/PMC149406.xml,10.1186/1476-9433-1-3,
12459051,PMC149407,1476-9433-1-4,PMC000xxxxxx/PMC149407.xml,10.1186/1476-9433-1-4,
12459041,PMC149408,1476-4598-1-5,PMC000xxxxxx/PMC149408.xml,10.1186/1476-4598-1-5,
12495447,PMC149409,1476-4598-1-6,PMC000xxxxxx/PMC149409.xml,10.1186/1476-4598-1-6,
12473178,PMC149410,1476-4598-1-7,PMC000xxxxxx/PMC149410.xml,10.1186/1476-4598-1-7,
12495446,PMC149411,1476-4598-1-8,PMC000xxxxxx/PMC149411.xml,10.1186/1476-4598-1-8,
12513701,PMC149412,1476-4598-1-9,PMC000xxxxxx/PMC149412.xml,10.1186/1476-4598-1-9,
12537587,PMC149413,1476-4598-2-1,PMC000xxxxxx/PMC149413.xml,10.1186/1476-4598-2-1,
12575899,PMC149414,1476-4598-2-10,PMC000xxxxxx/PMC149414.xml,10.1186/1476-4598-2-10,
,PMC149415,1476-4598-2-11,PMC000xxxxxx/PMC149415.xml,10.1186/1476-4598-2-11,
12605717,PMC149416,1476-4598-2-14,PMC000xxxxxx/PMC149416.xml,10.1186/1476-4598-2-14,
12605714,PMC149417,1476-4598-2-3,PMC000xxxxxx/PMC149417.xml,10.1186/1476-4598-2-3,
12556242,PMC149418,1476-4598-2-4,PMC000xxxxxx/PMC149418.xml,10.1186/1476-4598-2-4,
12537586,PMC149419,1476-4598-2-5,PMC000xxxxxx/PMC149419.xml,10.1186/1476-4598-2-5,
12605713,PMC149420,1476-4598-2-6,PMC000xxxxxx/PMC149420.xml,10.1186/1476-4598-2-6,
12537585,PMC149421,1476-4598-2-7,PMC000xxxxxx/PMC149421.xml,10.1186/1476-4598-2-7,
12556241,PMC149422,1476-4598-2-8,PMC000xxxxxx/PMC149422.xml,10.1186/1476-4598-2-8,
12556240,PMC149423,1476-4598-2-9,PMC000xxxxxx/PMC149423.xml,10.1186/1476-4598-2-9,
12459050,PMC149424,1477-5751-1-2,PMC000xxxxxx/PMC149424.xml,10.1186/1477-5751-1-2,
12473179,PMC149425,1475-9292-1-7,PMC000xxxxxx/PMC149425.xml,10.1186/1475-9292-1-7,
12473160,PMC149426,1475-2840-1-5,PMC000xxxxxx/PMC149426.xml,10.1186/1475-2840-1-5,
12556246,PMC149427,1475-2840-2-1,PMC000xxxxxx/PMC149427.xml,10.1186/1475-2840-2-1,
12495445,PMC149428,1476-5926-1-2,PMC000xxxxxx/PMC149428.xml,10.1186/1476-5926-1-2,
12537583,PMC149429,1476-5926-1-3,PMC000xxxxxx/PMC149429.xml,10.1186/1476-5926-1-3,
12537582,PMC149430,1476-5926-2-1,PMC000xxxxxx/PMC149430.xml,10.1186/1476-5926-2-1,
12605726,PMC149431,1475-2832-2-1,PMC000xxxxxx/PMC149431.xml,10.1186/1475-2832-2-1,
12537600,PMC149432,1475-2859-1-5,PMC000xxxxxx/PMC149432.xml,,
12605725,PMC149433,1475-2859-2-1,PMC000xxxxxx/PMC149433.xml,10.1186/1475-2859-2-1,
12495439,PMC149434,1475-2867-2-16,PMC000xxxxxx/PMC149434.xml,10.1186/1475-2867-2-16,
12605723,PMC149435,1475-2883-2-1,PMC000xxxxxx/PMC149435.xml,10.1186/1475-2883-2-1,
12537595,PMC149436,1475-2891-1-3,PMC000xxxxxx/PMC149436.xml,10.1186/1475-2891-1-3,
12605721,PMC149437,1475-925X-2-1,PMC000xxxxxx/PMC149437.xml,10.1186/1475-925X-2-1,
12588669,PMC149438,1472-6890-3-1,PMC000xxxxxx/PMC149438.xml,10.1186/1472-6890-3-1,
12581457,PMC149448,1471-2288-3-2,PMC000xxxxxx/PMC149448.xml,10.1186/1471-2288-3-2,
,PMC149449,1472-6785-3-2,PMC000xxxxxx/PMC149449.xml,10.1186/1472-6785-3-2,
12590652,PMC149450,1471-2377-3-1,PMC000xxxxxx/PMC149450.xml,10.1186/1471-2377-3-1,
12590655,PMC149451,1471-2148-3-3,PMC000xxxxxx/PMC149451.xml,10.1186/1471-2148-3-3,
12553885,PMC149452,1471-2180-3-1,PMC000xxxxxx/PMC149452.xml,10.1186/1471-2180-3-1,
12590653,PMC149453,1471-2261-3-1,PMC000xxxxxx/PMC149453.xml,10.1186/1471-2261-3-1,
12556247,PMC149454,1471-244X-3-2,PMC000xxxxxx/PMC149454.xml,10.1186/1471-244X-3-2,
12605711,PMC149815,1477-3163-1-1,PMC000xxxxxx/PMC149815.xml,10.1186/1477-3163-1-1,
12605709,PMC149816,1477-7525-1-1,PMC000xxxxxx/PMC149816.xml,10.1186/1477-7525-1-1,
12546707,PMC150011,1471-2490-3-1,PMC000xxxxxx/PMC150011.xml,10.1186/1471-2490-3-1,
12517306,PMC150012,1471-2229-3-1,PMC000xxxxxx/PMC150012.xml,10.1186/1471-2229-3-1,
11250743,PMC150033,bcr268,PMC000xxxxxx/PMC150033.xml,10.1186/bcr268,
11250744,PMC150034,bcr269,PMC000xxxxxx/PMC150034.xml,10.1186/bcr269,
11250745,PMC150035,bcr270,PMC000xxxxxx/PMC150035.xml,10.1186/bcr270,
11094501,PMC150036,cc694,PMC000xxxxxx/PMC150036.xml,10.1186/cc694,
11094502,PMC150037,cc695,PMC000xxxxxx/PMC150037.xml,10.1186/cc695,
11094503,PMC150038,cc696,PMC000xxxxxx/PMC150038.xml,10.1186/cc696,
11094504,PMC150039,cc697,PMC000xxxxxx/PMC150039.xml,10.1186/cc697,
11094505,PMC150040,cc698,PMC000xxxxxx/PMC150040.xml,10.1186/cc698,
,PMC150041,cc699,PMC000xxxxxx/PMC150041.xml,10.1186/cc699,
12605724,PMC150377,1475-2875-2-1,PMC000xxxxxx/PMC150377.xml,10.1186/1475-2875-2-1,
12605722,PMC150378,1475-2883-2-2,PMC000xxxxxx/PMC150378.xml,10.1186/1475-2883-2-2,
12605720,PMC150379,1475-9276-2-1,PMC000xxxxxx/PMC150379.xml,10.1186/1475-9276-2-1,
12605719,PMC150380,1476-0711-2-2,PMC000xxxxxx/PMC150380.xml,10.1186/1476-0711-2-2,
12605716,PMC150381,1476-4598-2-15,PMC000xxxxxx/PMC150381.xml,10.1186/1476-4598-2-15,
,PMC150382,1476-4598-2-16,PMC000xxxxxx/PMC150382.xml,10.1186/1476-4598-2-16,
