pmid,pmc,doi,File,publisher-id,sici,pii,other,medline,manuscript
15790399,PMC1079797,10.1186/1471-2091-6-5,PMC001xxxxxx/PMC1079797.xml,1471-2091-6-5,,,,,
15740631,PMC1079798,10.1186/1471-2407-5-24,PMC001xxxxxx/PMC1079798.xml,1471-2407-5-24,,,,,
15784156,PMC1079799,10.1186/1471-2407-5-29,PMC001xxxxxx/PMC1079799.xml,1471-2407-5-29,,,,,
15790416,PMC1079800,10.1186/1471-2407-5-30,PMC001xxxxxx/PMC1079800.xml,1471-2407-5-30,,,,,
15801977,PMC1079801,10.1186/1471-2407-5-31,PMC001xxxxxx/PMC1079801.xml,1471-2407-5-31,,,,,
15784137,PMC1079802,10.1186/1471-2121-6-14,PMC001xxxxxx/PMC1079802.xml,1471-2121-6-14,,,,,
15796781,PMC1079803,10.1186/1471-2121-6-15,PMC001xxxxxx/PMC1079803.xml,1471-2121-6-15,,,,,
15790397,PMC1079804,10.1186/1471-213X-5-7,PMC001xxxxxx/PMC1079804.xml,1471-213X-5-7,,,,,
15790395,PMC1079805,10.1186/1471-5945-5-2,PMC001xxxxxx/PMC1079805.xml,1471-5945-5-2,,,,,
15804365,PMC1079806,10.1186/1471-5945-5-3,PMC001xxxxxx/PMC1079806.xml,1471-5945-5-3,,,,,
15777474,PMC1079807,10.1186/1471-2148-5-23,PMC001xxxxxx/PMC1079807.xml,1471-2148-5-23,,,,,
15788102,PMC1079808,10.1186/1471-2148-5-24,PMC001xxxxxx/PMC1079808.xml,1471-2148-5-24,,,,,
15804362,PMC1079809,10.1186/1471-2148-5-26,PMC001xxxxxx/PMC1079809.xml,1471-2148-5-26,,,,,
15790404,PMC1079810,10.1186/1472-6823-5-4,PMC001xxxxxx/PMC1079810.xml,1472-6823-5-4,,,,,
15762982,PMC1079811,10.1186/1471-2296-6-12,PMC001xxxxxx/PMC1079811.xml,1471-2296-6-12,,,,,
15784133,PMC1079812,10.1186/1471-2296-6-13,PMC001xxxxxx/PMC1079812.xml,1471-2296-6-13,,,,,
15790420,PMC1079813,10.1186/1471-230X-5-11,PMC001xxxxxx/PMC1079813.xml,1471-230X-5-11,,,,,
15801978,PMC1079814,10.1186/1471-230X-5-12,PMC001xxxxxx/PMC1079814.xml,1471-230X-5-12,,,,,
15760479,PMC1079815,10.1186/1471-2156-6-13,PMC001xxxxxx/PMC1079815.xml,1471-2156-6-13,,,,,
15766385,PMC1079816,10.1186/1471-2156-6-15,PMC001xxxxxx/PMC1079816.xml,1471-2156-6-15,,,,,
15771775,PMC1079817,10.1186/1471-2156-6-16,PMC001xxxxxx/PMC1079817.xml,1471-2156-6-16,,,,,
15748293,PMC1079818,10.1186/1471-2164-6-29,PMC001xxxxxx/PMC1079818.xml,1471-2164-6-29,,,,,
15752424,PMC1079819,10.1186/1471-2164-6-30,PMC001xxxxxx/PMC1079819.xml,1471-2164-6-30,,,,,
15760464,PMC1079820,10.1186/1471-2164-6-34,PMC001xxxxxx/PMC1079820.xml,1471-2164-6-34,,,,,
15762992,PMC1079821,10.1186/1471-2164-6-36,PMC001xxxxxx/PMC1079821.xml,1471-2164-6-36,,,,,
15780142,PMC1079822,10.1186/1471-2164-6-42,PMC001xxxxxx/PMC1079822.xml,1471-2164-6-42,,,,,
15784153,PMC1079823,10.1186/1471-2164-6-43,PMC001xxxxxx/PMC1079823.xml,1471-2164-6-43,,,,,
15788094,PMC1079824,10.1186/1471-2164-6-44,PMC001xxxxxx/PMC1079824.xml,1471-2164-6-44,,,,,
15804358,PMC1079825,10.1186/1471-2164-6-47,PMC001xxxxxx/PMC1079825.xml,1471-2164-6-47,,,,,
15804363,PMC1079826,10.1186/1471-2164-6-49,PMC001xxxxxx/PMC1079826.xml,1471-2164-6-49,,,,,
15807902,PMC1079827,10.1186/1471-2164-6-51,PMC001xxxxxx/PMC1079827.xml,1471-2164-6-51,,,,,
15811185,PMC1079828,10.1186/1471-2164-6-52,PMC001xxxxxx/PMC1079828.xml,1471-2164-6-52,,,,,
15774005,PMC1079829,10.1186/1471-2318-5-5,PMC001xxxxxx/PMC1079829.xml,1471-2318-5-5,,,,,
15755330,PMC1079830,10.1186/1472-6963-5-20,PMC001xxxxxx/PMC1079830.xml,1472-6963-5-20,,,,,
15762983,PMC1079831,10.1186/1472-6963-5-21,PMC001xxxxxx/PMC1079831.xml,1472-6963-5-21,,,,,
15766381,PMC1079832,10.1186/1472-6963-5-22,PMC001xxxxxx/PMC1079832.xml,1472-6963-5-22,,,,,
15766380,PMC1079833,10.1186/1472-6963-5-23,PMC001xxxxxx/PMC1079833.xml,1472-6963-5-23,,,,,
15769297,PMC1079834,10.1186/1472-6963-5-24,PMC001xxxxxx/PMC1079834.xml,1472-6963-5-24,,,,,
15790401,PMC1079835,10.1186/1472-6963-5-26,PMC001xxxxxx/PMC1079835.xml,1472-6963-5-26,,,,,
15801985,PMC1079836,10.1186/1472-6963-5-27,PMC001xxxxxx/PMC1079836.xml,1472-6963-5-27,,,,,
15771781,PMC1079837,10.1186/1472-698X-5-3,PMC001xxxxxx/PMC1079837.xml,1472-698X-5-3,,,,,
15752429,PMC1079838,10.1186/1471-2172-6-6,PMC001xxxxxx/PMC1079838.xml,1471-2172-6-6,,,,,
15748280,PMC1079839,10.1186/1471-2199-6-5,PMC001xxxxxx/PMC1079839.xml,1471-2199-6-5,,,,,
15790393,PMC1079840,10.1186/1471-2199-6-7,PMC001xxxxxx/PMC1079840.xml,1471-2199-6-7,,,,,
15790391,PMC1079841,10.1186/1471-2350-6-12,PMC001xxxxxx/PMC1079841.xml,1471-2350-6-12,,,,,
15799783,PMC1079842,10.1186/1471-2350-6-13,PMC001xxxxxx/PMC1079842.xml,1471-2350-6-13,,,,,
15799788,PMC1079843,10.1186/1471-2350-6-14,PMC001xxxxxx/PMC1079843.xml,1471-2350-6-14,,,,,
15771782,PMC1079844,10.1186/1741-7015-3-6,PMC001xxxxxx/PMC1079844.xml,1741-7015-3-6,,,,,
15796772,PMC1079845,10.1186/1741-7015-3-7,PMC001xxxxxx/PMC1079845.xml,1741-7015-3-7,,,,,
15757520,PMC1079846,10.1186/1472-6920-5-10,PMC001xxxxxx/PMC1079846.xml,1472-6920-5-10,,,,,
15748279,PMC1079847,10.1186/1471-2342-5-1,PMC001xxxxxx/PMC1079847.xml,1471-2342-5-1,,,,,
15762996,PMC1079848,10.1186/1471-2180-5-10,PMC001xxxxxx/PMC1079848.xml,1471-2180-5-10,,,,,
15766388,PMC1079849,10.1186/1471-2180-5-11,PMC001xxxxxx/PMC1079849.xml,1471-2180-5-11,,,,,
15766389,PMC1079850,10.1186/1471-2180-5-12,PMC001xxxxxx/PMC1079850.xml,1471-2180-5-12,,,,,
15774009,PMC1079851,10.1186/1471-2180-5-13,PMC001xxxxxx/PMC1079851.xml,1471-2180-5-13,,,,,
15788104,PMC1079852,10.1186/1471-2180-5-15,PMC001xxxxxx/PMC1079852.xml,1471-2180-5-15,,,,,
15790415,PMC1079853,10.1186/1471-2180-5-16,PMC001xxxxxx/PMC1079853.xml,1471-2180-5-16,,,,,
15799787,PMC1079854,10.1186/1471-2180-5-17,PMC001xxxxxx/PMC1079854.xml,1471-2180-5-17,,,,,
15752426,PMC1079855,10.1186/1471-2180-5-8,PMC001xxxxxx/PMC1079855.xml,1471-2180-5-8,,,,,
15760470,PMC1079856,10.1186/1472-6947-5-5,PMC001xxxxxx/PMC1079856.xml,1472-6947-5-5,,,,,
15766382,PMC1079857,10.1186/1472-6947-5-6,PMC001xxxxxx/PMC1079857.xml,1472-6947-5-6,,,,,
15769291,PMC1079858,10.1186/1472-6947-5-7,PMC001xxxxxx/PMC1079858.xml,1472-6947-5-7,,,,,
15784135,PMC1079859,10.1186/1472-6947-5-9,PMC001xxxxxx/PMC1079859.xml,1472-6947-5-9,,,,,
15796782,PMC1079860,10.1186/1471-2288-5-11,PMC001xxxxxx/PMC1079860.xml,1471-2288-5-11,,,,,
15757518,PMC1079861,10.1186/1471-2474-6-13,PMC001xxxxxx/PMC1079861.xml,1471-2474-6-13,,,,,
15760468,PMC1079862,10.1186/1471-2474-6-14,PMC001xxxxxx/PMC1079862.xml,1471-2474-6-14,,,,,
15762989,PMC1079863,10.1186/1471-2474-6-15,PMC001xxxxxx/PMC1079863.xml,1471-2474-6-15,,,,,
15780133,PMC1079864,10.1186/1471-2369-6-3,PMC001xxxxxx/PMC1079864.xml,1471-2369-6-3,,,,,
15784136,PMC1079865,10.1186/1471-2377-5-6,PMC001xxxxxx/PMC1079865.xml,1471-2377-5-6,,,,,
15774010,PMC1079866,10.1186/1471-2202-6-18,PMC001xxxxxx/PMC1079866.xml,1471-2202-6-18,,,,,
15774011,PMC1079867,10.1186/1471-2202-6-19,PMC001xxxxxx/PMC1079867.xml,1471-2202-6-19,,,,,
15790414,PMC1079868,10.1186/1471-2202-6-20,PMC001xxxxxx/PMC1079868.xml,1471-2202-6-20,,,,,
15804369,PMC1079869,10.1186/1471-2202-6-21,PMC001xxxxxx/PMC1079869.xml,1471-2202-6-21,,,,,
15784154,PMC1079870,10.1186/1471-2415-5-4,PMC001xxxxxx/PMC1079870.xml,1471-2415-5-4,,,,,
15807891,PMC1079871,10.1186/1471-2415-5-5,PMC001xxxxxx/PMC1079871.xml,1471-2415-5-5,,,,,
15811180,PMC1079872,10.1186/1471-2415-5-7,PMC001xxxxxx/PMC1079872.xml,1471-2415-5-7,,,,,
15784155,PMC1079873,10.1186/1472-6831-5-2,PMC001xxxxxx/PMC1079873.xml,1472-6831-5-2,,,,,
15771772,PMC1079874,10.1186/1471-2393-5-6,PMC001xxxxxx/PMC1079874.xml,1471-2393-5-6,,,,,
15769296,PMC1079875,10.1186/1471-2431-5-2,PMC001xxxxxx/PMC1079875.xml,1471-2431-5-2,,,,,
15790392,PMC1079876,10.1186/1471-2431-5-3,PMC001xxxxxx/PMC1079876.xml,1471-2431-5-3,,,,,
15811181,PMC1079877,10.1186/1471-2431-5-5,PMC001xxxxxx/PMC1079877.xml,1471-2431-5-5,,,,,
15790389,PMC1079878,10.1186/1471-2458-5-27,PMC001xxxxxx/PMC1079878.xml,1471-2458-5-27,,,,,
15792501,PMC1079879,10.1186/1471-2458-5-28,PMC001xxxxxx/PMC1079879.xml,1471-2458-5-28,,,,,
15757511,PMC1079880,10.1186/1471-2210-5-4,PMC001xxxxxx/PMC1079880.xml,1471-2210-5-4,,,,,
15762999,PMC1079881,10.1186/1471-2210-5-6,PMC001xxxxxx/PMC1079881.xml,1471-2210-5-6,,,,,
15788091,PMC1079882,10.1186/1471-2210-5-7,PMC001xxxxxx/PMC1079882.xml,1471-2210-5-7,,,,,
15790419,PMC1079883,10.1186/1471-2210-5-8,PMC001xxxxxx/PMC1079883.xml,1471-2210-5-8,,,,,
15799780,PMC1079884,10.1186/1471-2210-5-9,PMC001xxxxxx/PMC1079884.xml,1471-2210-5-9,,,,,
15790422,PMC1079885,10.1186/1472-6793-5-5,PMC001xxxxxx/PMC1079885.xml,1472-6793-5-5,,,,,
15799786,PMC1079886,10.1186/1471-2466-5-5,PMC001xxxxxx/PMC1079886.xml,1471-2466-5-5,,,,,
15792498,PMC1079887,10.1186/1471-244X-5-16,PMC001xxxxxx/PMC1079887.xml,1471-244X-5-16,,,,,
15804348,PMC1079888,10.1186/1471-244X-5-17,PMC001xxxxxx/PMC1079888.xml,1471-244X-5-17,,,,,
15771780,PMC1079889,10.1186/1472-6807-5-6,PMC001xxxxxx/PMC1079889.xml,1472-6807-5-6,,,,,
15777481,PMC1079890,10.1186/1472-6807-5-7,PMC001xxxxxx/PMC1079890.xml,1472-6807-5-7,,,,,
15796775,PMC1079891,10.1186/1471-2482-5-6,PMC001xxxxxx/PMC1079891.xml,1471-2482-5-6,,,,,
15771771,PMC1079892,10.1186/1471-2490-5-3,PMC001xxxxxx/PMC1079892.xml,1471-2490-5-3,,,,,
15788101,PMC1079893,10.1186/1471-2490-5-4,PMC001xxxxxx/PMC1079893.xml,1471-2490-5-4,,,,,
15790403,PMC1079894,10.1186/1471-2490-5-5,PMC001xxxxxx/PMC1079894.xml,1471-2490-5-5,,,,,
15790394,PMC1079895,10.1186/1471-2490-5-6,PMC001xxxxxx/PMC1079895.xml,1471-2490-5-6,,,,,
15784150,PMC1079896,10.1186/1472-6874-5-3,PMC001xxxxxx/PMC1079896.xml,1472-6874-5-3,,,,,
15766390,PMC1079897,10.1186/1475-925X-4-16,PMC001xxxxxx/PMC1079897.xml,1475-925X-4-16,,,,,
,PMC1079898,10.1186/1475-925X-4-18,PMC001xxxxxx/PMC1079898.xml,1475-925X-4-18,,,,,
15777475,PMC1079899,10.1186/1475-925X-4-19,PMC001xxxxxx/PMC1079899.xml,1475-925X-4-19,,,,,
,PMC1079900,10.1186/1475-925X-4-20,PMC001xxxxxx/PMC1079900.xml,1475-925X-4-20,,,,,
15792500,PMC1079901,10.1186/1475-925X-4-21,PMC001xxxxxx/PMC1079901.xml,1475-925X-4-21,,,,,
15796776,PMC1079902,10.1186/1475-925X-4-22,PMC001xxxxxx/PMC1079902.xml,1475-925X-4-22,,,,,
,PMC1079903,10.1186/1475-925X-4-23,PMC001xxxxxx/PMC1079903.xml,1475-925X-4-23,,,,,
15790417,PMC1079904,10.1186/1477-3163-4-6,PMC001xxxxxx/PMC1079904.xml,1477-3163-4-6,,,,,
15777477,PMC1079905,10.1186/1475-2840-4-4,PMC001xxxxxx/PMC1079905.xml,1475-2840-4-4,,,,,
15773998,PMC1079906,10.1186/1478-811X-3-5,PMC001xxxxxx/PMC1079906.xml,1478-811X-3-5,,,,,
15790412,PMC1079907,10.1186/1476-5926-4-3,PMC001xxxxxx/PMC1079907.xml,1476-5926-4-3,,,,,
15788090,PMC1079908,10.1186/1478-7547-3-3,PMC001xxxxxx/PMC1079908.xml,1478-7547-3-3,,,,,
15720727,PMC1079909,10.1186/1476-5918-4-2,PMC001xxxxxx/PMC1079909.xml,1476-5918-4-2,,,,,
15790400,PMC1079910,10.1186/1476-5918-4-4,PMC001xxxxxx/PMC1079910.xml,1476-5918-4-4,,,,,
15745447,PMC1079911,10.1186/1742-5573-2-1,PMC001xxxxxx/PMC1079911.xml,1742-5573-2-1,,,,,
15788093,PMC1079912,10.1186/1475-9276-4-5,PMC001xxxxxx/PMC1079912.xml,1475-9276-4-5,,,,,
15788103,PMC1079913,10.1186/1475-2883-4-1,PMC001xxxxxx/PMC1079913.xml,1475-2883-4-1,,,,,
15771785,PMC1079914,10.1186/1477-7517-2-4,PMC001xxxxxx/PMC1079914.xml,1477-7517-2-4,,,,,
15790407,PMC1079915,10.1186/1477-7525-3-19,PMC001xxxxxx/PMC1079915.xml,1477-7525-3-19,,,,,
15790411,PMC1079916,10.1186/1477-7525-3-20,PMC001xxxxxx/PMC1079916.xml,1477-7525-3-20,,,,,
15799784,PMC1079917,10.1186/1477-7525-3-21,PMC001xxxxxx/PMC1079917.xml,1477-7525-3-21,,,,,
15804349,PMC1079918,10.1186/1477-7525-3-22,PMC001xxxxxx/PMC1079918.xml,1477-7525-3-22,,,,,
15774017,PMC1079919,10.1186/1478-4505-3-4,PMC001xxxxxx/PMC1079919.xml,1478-4505-3-4,,,,,
15771774,PMC1079920,10.1186/1479-5868-2-1,PMC001xxxxxx/PMC1079920.xml,1479-5868-2-1,,,,,
15788100,PMC1079921,10.1186/1476-072X-4-6,PMC001xxxxxx/PMC1079921.xml,1476-072X-4-6,,,,,
15788097,PMC1079922,10.1186/1476-072X-4-7,PMC001xxxxxx/PMC1079922.xml,1476-072X-4-7,,,,,
15801981,PMC1079923,10.1186/1476-072X-4-8,PMC001xxxxxx/PMC1079923.xml,1476-072X-4-8,,,,,
15774016,PMC1079924,10.1186/1477-7800-2-6,PMC001xxxxxx/PMC1079924.xml,1477-7800-2-6,,,,,
15788105,PMC1079925,10.1186/1477-7800-2-7,PMC001xxxxxx/PMC1079925.xml,1477-7800-2-7,,,,,
15790406,PMC1079926,10.1186/1740-3391-3-4,PMC001xxxxxx/PMC1079926.xml,1740-3391-3-4,,,,,
15801976,PMC1079927,10.1186/1740-3391-3-5,PMC001xxxxxx/PMC1079927.xml,1740-3391-3-5,,,,,
15757515,PMC1079928,10.1186/1743-1050-2-4,PMC001xxxxxx/PMC1079928.xml,1743-1050-2-4,,,,,
15813957,PMC1079929,10.1186/1476-9255-2-2,PMC001xxxxxx/PMC1079929.xml,1476-9255-2-2,,,,,
15743530,PMC1079930,10.1186/1743-0003-2-8,PMC001xxxxxx/PMC1079930.xml,1743-0003-2-8,,,,,
15788096,PMC1079931,10.1186/1477-5751-4-3,PMC001xxxxxx/PMC1079931.xml,1477-5751-4-3,,,,,
15760473,PMC1079932,10.1186/1476-9433-4-3,PMC001xxxxxx/PMC1079932.xml,1476-9433-4-3,,,,,
15790405,PMC1079933,10.1186/1476-9433-4-4,PMC001xxxxxx/PMC1079933.xml,1476-9433-4-4,,,,,
15788099,PMC1079934,10.1186/1475-2859-4-7,PMC001xxxxxx/PMC1079934.xml,1475-2859-4-7,,,,,
15790425,PMC1079935,10.1186/1475-2859-4-8,PMC001xxxxxx/PMC1079935.xml,1475-2859-4-8,,,,,
15813959,PMC1079936,10.1186/1744-8069-1-10,PMC001xxxxxx/PMC1079936.xml,1744-8069-1-10,,,,,
15813958,PMC1079937,10.1186/1744-8069-1-11,PMC001xxxxxx/PMC1079937.xml,1744-8069-1-11,,,,,
15813960,PMC1079938,10.1186/1744-8069-1-12,PMC001xxxxxx/PMC1079938.xml,1744-8069-1-12,,,,,
15813964,PMC1079939,10.1186/1744-8069-1-14,PMC001xxxxxx/PMC1079939.xml,1744-8069-1-14,,,,,
15813997,PMC1079940,10.1186/1744-8069-1-9,PMC001xxxxxx/PMC1079940.xml,1744-8069-1-9,,,,,
15777483,PMC1079941,10.1186/1475-2891-4-12,PMC001xxxxxx/PMC1079941.xml,1475-2891-4-12,,,,,
15813962,PMC1079942,10.1186/1743-8977-2-1,PMC001xxxxxx/PMC1079942.xml,1743-8977-2-1,,,,,
15813961,PMC1079943,10.1186/1743-8977-2-2,PMC001xxxxxx/PMC1079943.xml,1743-8977-2-2,,,,,
15743524,PMC1079944,10.1186/1477-7827-3-10,PMC001xxxxxx/PMC1079944.xml,1477-7827-3-10,,,,,
15796774,PMC1079945,10.1186/1742-4690-2-22,PMC001xxxxxx/PMC1079945.xml,1742-4690-2-22,,,,,
15804367,PMC1079946,10.1186/1465-9921-6-27,PMC001xxxxxx/PMC1079946.xml,1465-9921-6-27,,,,,
15807890,PMC1079947,10.1186/1465-9921-6-28,PMC001xxxxxx/PMC1079947.xml,1465-9921-6-28,,,,,
15807899,PMC1079948,10.1186/1465-9921-6-29,PMC001xxxxxx/PMC1079948.xml,1465-9921-6-29,,,,,
15777479,PMC1079949,10.1186/1742-4682-2-10,PMC001xxxxxx/PMC1079949.xml,1742-4682-2-10,,,,,
15780132,PMC1079950,10.1186/1742-4682-2-11,PMC001xxxxxx/PMC1079950.xml,1742-4682-2-11,,,,,
15790426,PMC1079951,10.1186/1742-4682-2-12,PMC001xxxxxx/PMC1079951.xml,1742-4682-2-12,,,,,
15799779,PMC1079952,10.1186/1742-4682-2-13,PMC001xxxxxx/PMC1079952.xml,1742-4682-2-13,,,,,
15769288,PMC1079953,10.1186/1742-4682-2-8,PMC001xxxxxx/PMC1079953.xml,1742-4682-2-8,,,,,
15771784,PMC1079954,10.1186/1742-4682-2-9,PMC001xxxxxx/PMC1079954.xml,1742-4682-2-9,,,,,
15796773,PMC1079955,10.1186/1477-9560-3-3,PMC001xxxxxx/PMC1079955.xml,1477-9560-3-3,,,,,
15784149,PMC1079956,10.1186/1479-5876-3-13,PMC001xxxxxx/PMC1079956.xml,1479-5876-3-13,,,,,
15769295,PMC1079957,10.1186/1743-422X-2-19,PMC001xxxxxx/PMC1079957.xml,1743-422X-2-19,,,,,
15769292,PMC1079958,10.1186/1743-422X-2-20,PMC001xxxxxx/PMC1079958.xml,1743-422X-2-20,,,,,
15784145,PMC1079959,10.1186/1743-422X-2-21,PMC001xxxxxx/PMC1079959.xml,1743-422X-2-21,,,,,
15784144,PMC1079960,10.1186/1743-422X-2-22,PMC001xxxxxx/PMC1079960.xml,1743-422X-2-22,,,,,
15784143,PMC1079961,10.1186/1743-422X-2-23,PMC001xxxxxx/PMC1079961.xml,1743-422X-2-23,,,,,
15790408,PMC1079962,10.1186/1743-422X-2-24,PMC001xxxxxx/PMC1079962.xml,1743-422X-2-24,,,,,
15790424,PMC1079963,10.1186/1743-422X-2-25,PMC001xxxxxx/PMC1079963.xml,1743-422X-2-25,,,,,
15788092,PMC1079964,10.1186/1477-7819-3-17,PMC001xxxxxx/PMC1079964.xml,1477-7819-3-17,,,,,
15807631,PMC1079975,10.1371/journal.pmed.0020097,PMC001xxxxxx/PMC1079975.xml,,,,,,
15804364,PMC1080125,10.1186/1471-2407-5-32,PMC001xxxxxx/PMC1080125.xml,1471-2407-5-32,,,,,
15799778,PMC1080126,10.1186/1471-2148-5-25,PMC001xxxxxx/PMC1080126.xml,1471-2148-5-25,,,,,
15807893,PMC1080127,10.1186/1471-2172-6-7,PMC001xxxxxx/PMC1080127.xml,1471-2172-6-7,,,,,
15807900,PMC1082716,10.1186/1742-4690-2-23,PMC001xxxxxx/PMC1082716.xml,1742-4690-2-23,,,,,
15813974,PMC1082883,10.1186/1741-7007-3-10,PMC001xxxxxx/PMC1082883.xml,1741-7007-3-10,,,,,
15784138,PMC1082884,10.1186/1741-7007-3-7,PMC001xxxxxx/PMC1082884.xml,1741-7007-3-7,,,,,
15794819,PMC1082885,10.1186/1741-7007-3-9,PMC001xxxxxx/PMC1082885.xml,1741-7007-3-9,,,,,
15777476,PMC1082904,10.1186/1471-2164-6-41,PMC001xxxxxx/PMC1082904.xml,1471-2164-6-41,,,,,
15790398,PMC1082905,10.1186/1471-2164-6-45,PMC001xxxxxx/PMC1082905.xml,1471-2164-6-45,,,,,
15807896,PMC1082906,10.1186/1471-2164-6-50,PMC001xxxxxx/PMC1082906.xml,1471-2164-6-50,,,,,
15755321,PMC1082907,10.1186/1472-6963-5-19,PMC001xxxxxx/PMC1082907.xml,1472-6963-5-19,,,,,
15774019,PMC1082908,10.1186/1471-2180-5-14,PMC001xxxxxx/PMC1082908.xml,1471-2180-5-14,,,,,
15774000,PMC1082909,10.1186/1477-7517-2-5,PMC001xxxxxx/PMC1082909.xml,1477-7517-2-5,,,,,
15823201,PMC1082910,10.1186/1743-1050-2-6,PMC001xxxxxx/PMC1082910.xml,1743-1050-2-6,,,,,
15813966,PMC1082911,10.1186/1475-2859-4-10,PMC001xxxxxx/PMC1082911.xml,1475-2859-4-10,,,,,
15819977,PMC1082912,10.1186/1742-4755-2-2,PMC001xxxxxx/PMC1082912.xml,1742-4755-2-2,,,,,
15801983,PMC1082913,10.1186/1743-422X-2-26,PMC001xxxxxx/PMC1082913.xml,1743-422X-2-26,,,,,
15804353,PMC1083412,10.1186/1476-0711-4-6,PMC001xxxxxx/PMC1083412.xml,1476-0711-4-6,,,,,
15773999,PMC1083413,10.1186/1471-2105-6-59,PMC001xxxxxx/PMC1083413.xml,1471-2105-6-59,,,,,
15777472,PMC1083414,10.1186/1471-2164-6-40,PMC001xxxxxx/PMC1083414.xml,1471-2164-6-40,,,,,
15757510,PMC1083415,10.1186/1471-2334-5-12,PMC001xxxxxx/PMC1083415.xml,1471-2334-5-12,,,,,
15799777,PMC1083416,10.1186/1471-2229-5-5,PMC001xxxxxx/PMC1083416.xml,1471-2229-5-5,,,,,
15790409,PMC1083417,10.1186/1476-7120-3-7,PMC001xxxxxx/PMC1083417.xml,1476-7120-3-7,,,,,
15784151,PMC1083418,10.1186/1476-069X-4-4,PMC001xxxxxx/PMC1083418.xml,1476-069X-4-4,,,,,
15780143,PMC1083419,10.1186/1477-7525-3-18,PMC001xxxxxx/PMC1083419.xml,1477-7525-3-18,,,,,
15811177,PMC1083420,10.1186/1476-4598-4-13,PMC001xxxxxx/PMC1083420.xml,1476-4598-4-13,,,,,
15813963,PMC1083421,10.1186/1744-8069-1-13,PMC001xxxxxx/PMC1083421.xml,1744-8069-1-13,,,,,
15784142,PMC1083422,10.1186/1479-5876-3-14,PMC001xxxxxx/PMC1083422.xml,1479-5876-3-14,,,,,
15790423,PMC1084244,10.1186/1472-6882-5-8,PMC001xxxxxx/PMC1084244.xml,1472-6882-5-8,,,,,
15774015,PMC1084245,10.1186/1471-2164-6-38,PMC001xxxxxx/PMC1084245.xml,1471-2164-6-38,,,,,
15788089,PMC1084246,10.1186/1472-6963-5-25,PMC001xxxxxx/PMC1084246.xml,1472-6963-5-25,,,,,
15801975,PMC1084247,10.1186/1471-2334-5-20,PMC001xxxxxx/PMC1084247.xml,1471-2334-5-20,,,,,
15794818,PMC1084248,10.1186/1472-6939-6-3,PMC001xxxxxx/PMC1084248.xml,1472-6939-6-3,,,,,
15780139,PMC1084249,10.1186/1471-2458-5-26,PMC001xxxxxx/PMC1084249.xml,1471-2458-5-26,,,,,
15792499,PMC1084250,10.1186/1476-7120-3-8,PMC001xxxxxx/PMC1084250.xml,1476-7120-3-8,,,,,
15884975,PMC1084330,10.1371/journal.pbio.0030156,PMC001xxxxxx/PMC1084330.xml,,,,,,
15836427,PMC1084331,10.1371/journal.pbio.0030159,PMC001xxxxxx/PMC1084331.xml,,,,,,
,PMC1084332,10.1371/journal.pbio.0030180,PMC001xxxxxx/PMC1084332.xml,,,,,,
,PMC1084333,10.1371/journal.pbio.0030195,PMC001xxxxxx/PMC1084333.xml,,,,,,
15884974,PMC1084334,10.1371/journal.pbio.0030151,PMC001xxxxxx/PMC1084334.xml,,,,,,
15839726,PMC1084335,10.1371/journal.pbio.0030157,PMC001xxxxxx/PMC1084335.xml,,,,,,
,PMC1084336,10.1371/journal.pbio.0030167,PMC001xxxxxx/PMC1084336.xml,,,,,,
,PMC1084337,10.1371/journal.pbio.0030188,PMC001xxxxxx/PMC1084337.xml,,,,,,
15839733,PMC1084338,10.1371/journal.pbio.0030185,PMC001xxxxxx/PMC1084338.xml,,,,,,
,PMC1084339,10.1371/journal.pbio.0030197,PMC001xxxxxx/PMC1084339.xml,,,,,,
15804361,PMC1084341,10.1186/1471-2253-5-2,PMC001xxxxxx/PMC1084341.xml,1471-2253-5-2,,,,,
15799776,PMC1084342,10.1186/1471-2091-6-6,PMC001xxxxxx/PMC1084342.xml,1471-2091-6-6,,,,,
15799785,PMC1084343,10.1186/1471-2105-6-80,PMC001xxxxxx/PMC1084343.xml,1471-2105-6-80,,,,,
15804359,PMC1084344,10.1186/1471-2105-6-82,PMC001xxxxxx/PMC1084344.xml,1471-2105-6-82,,,,,
15774001,PMC1084345,10.1186/1471-2164-6-39,PMC001xxxxxx/PMC1084345.xml,1471-2164-6-39,,,,,
15784141,PMC1084346,10.1186/1471-2350-6-11,PMC001xxxxxx/PMC1084346.xml,1471-2350-6-11,,,,,
15757514,PMC1084347,10.1186/1471-2180-5-9,PMC001xxxxxx/PMC1084347.xml,1471-2180-5-9,,,,,
15817132,PMC1084348,10.1186/1471-2377-5-7,PMC001xxxxxx/PMC1084348.xml,1471-2377-5-7,,,,,
15817126,PMC1084349,10.1186/1471-2202-6-22,PMC001xxxxxx/PMC1084349.xml,1471-2202-6-22,,,,,
15804370,PMC1084350,10.1186/1471-2393-5-8,PMC001xxxxxx/PMC1084350.xml,1471-2393-5-8,,,,,
15811182,PMC1084351,10.1186/1471-2431-5-4,PMC001xxxxxx/PMC1084351.xml,1471-2431-5-4,,,,,
15777473,PMC1084352,10.1186/1471-2458-5-25,PMC001xxxxxx/PMC1084352.xml,1471-2458-5-25,,,,,
15804368,PMC1084353,10.1186/1471-2458-5-30,PMC001xxxxxx/PMC1084353.xml,1471-2458-5-30,,,,,
